;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,927;10,188;2,437;-2,796;0,562;5,006;-47,921;4,257;-6,427;-11,057;-2,296;35,713;3,189;-4,743;1,371;6,647;15,235;0,000;-10,643;-2,895;-3,120;5,832;-12,832;0,414;-4,606;21,487;0,927;-41,033;1,369;-26,887;22,166;-14,661;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,632;8,458;-11,970;0,345;-16,038;-33,096;-10,801;2,603;-1,992;3,196;-18,436;12,274;-6,106;-0,703;-2,629;-26,359;0,000;-20,091;-22,242;1,179;17,281;-20,667;19,474;23,662;18,959;-30,271;-66,603;-30,079;-28,063;9,884;16,830;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,110;-3,629;3,911;3,434;-14,858;-6,251;-40,363;16,028;-2,088;-29,942;8,865;10,138;5,096;20,064;17,854;0,000;-15,544;-9,358;1,215;18,828;4,637;26,618;-25,726;0,396;-25,951;-130,893;1,344;27,865;-1,509;-10,051;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,874;2,358;-8,941;19,954;0,931;-52,800;26,239;-3,642;-20,083;-4,480;2,638;-8,759;4,863;5,422;0,000;8,496;15,174;-11,563;-7,458;5,448;-17,746;59,467;8,952;-9,538;20,727;6,682;-6,512;2,115;9,834;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,442;-10,574;12,095;-9,787;3,226;-2,819;2,161;12,831;-5,737;5,392;-0,698;-8,209;4,049;0,000;6,251;-39,851;6,730;-4,561;35,088;-6,199;-40,218;8,598;4,748;0,076;5,941;-21,188;-57,070;-4,507;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,922;4,050;2,978;14,007;1,260;2,075;13,287;5,405;-5,994;-0,218;-2,252;2,845;0,000;-2,371;-2,115;1,110;6,681;29,092;27,208;10,692;-12,854;1,941;-11,147;-0,585;-45,363;7,371;0,080;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,268;-1,138;-32,432;2,752;1,406;-16,425;-2,298;-3,883;-2,969;5,075;-16,246;0,000;29,361;20,129;6,602;-0,220;-0,508;0,662;14,161;-18,316;8,333;95,283;3,644;-0,456;-45,570;-4,552;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,871;4,328;11,974;-15,017;-12,027;-33,935;-30,967;14,635;0,485;-3,655;0,000;-21,107;-36,755;-24,488;-3,359;19,029;-13,307;-28,766;0,274;-55,285;-31,527;1,186;-43,372;-38,078;18,583;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,655;-1,782;0,471;56,699;-1,574;-2,134;-0,288;-1,377;5,860;0,000;-6,499;2,030;2,146;-2,017;8,015;1,085;-53,257;-7,535;5,600;87,735;5,133;-5,315;-16,771;-3,089;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-46,092;33,942;35,965;-4,582;17,380;16,963;-75,771;-47,087;0,000;-30,613;-10,204;-62,179;2,349;-34,330;12,920;-7,838;3,273;-34,719;-58,182;14,545;3,682;-42,539;-11,357;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,356;-70,627;2,555;1,796;-0,818;-1,145;-5,399;0,000;-11,413;4,632;-2,441;6,237;-6,116;2,648;-22,315;-5,226;5,237;-4,583;4,619;-14,491;-34,281;5,750;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,555;-0,606;-0,759;-0,214;-0,214;-1,601;0,000;-0,926;-5,497;-1,469;-2,063;-10,622;-1,435;-13,855;-1,004;1,605;45,398;9,588;0,643;-10,109;-3,473;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-34,214;12,836;-14,969;0,859;-19,693;0,000;63,770;-15,063;-35,505;-49,594;-5,077;13,880;-7,152;-32,748;-37,611;53,710;-20,045;13,051;-81,379;-36,545;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,359;-1,507;0,043;-1,538;0,000;-9,449;-6,218;-8,143;0,978;-15,478;4,710;-33,483;-10,390;-3,975;83,335;4,046;6,914;5,060;1,832;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,212;0,403;10,510;0,000;15,497;2,009;-3,221;1,621;23,270;-2,974;-75,306;16,272;17,744;-7,002;3,929;6,436;13,777;-2,401;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,689;7,268;0,000;9,505;2,355;4,327;-3,530;-3,330;-4,768;11,989;-15,388;0,982;44,245;1,232;-10,617;15,573;-0,964;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,550;0,000;-5,594;7,612;5,569;11,021;-16,551;-1,634;18,380;2,195;3,382;22,598;-7,833;-70,745;9,770;-1,815;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-28,549;22,454;-4,710;-7,647;-14,435;-12,539;-0,347;31,673;-4,431;-24,413;17,621;-29,597;-4,475;-8,518;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,007;11,801;-3,929;6,341;21,293;56,686;7,420;-3,093;30,963;0,083;32,056;-5,664;0,845;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,646;11,083;51,667;-12,234;36,938;-3,791;8,228;4,783;5,797;-48,336;11,657;3,905;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,492;-1,793;-3,798;-1,832;3,868;-7,345;13,211;-2,817;-10,389;11,530;0,471;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,247;-14,863;22,213;5,497;-10,096;-34,464;25,319;-7,707;-43,567;1,140;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-42,212;2,924;-7,848;18,516;-69,299;-45,490;-44,371;15,175;-10,046;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-22,046;-14,165;-13,668;-77,182;-6,942;-46,000;-38,261;3,354;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-53,150;-10,275;48,619;-45,877;-18,704;48,285;55,792;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,704;-10,188;20,084;-30,288;15,880;-11,198;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,495;17,331;-1,803;15,080;-1,054;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;395,939;-62,152;36,201;-26,874;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-65,814;-0,292;-7,904;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,397;-18,743;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21,918;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
