;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,515;12,941;57,083;-23,742;-17,163;36,726;-32,179;97,676;5,974;-14,646;-3,295;-27,378;68,630;-32,833;43,121;-15,137;-38,982;6,373;-3,332;131,348;-1,738;-19,810;2,254;-5,366;2,827;0,000;2,065;18,999;-27,159;-55,986;13,817;4,844;61,641;51,558;35,524;38,310;-29,546;27,098;-6,253;14,921;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-122,698;-36,920;-12,839;38,113;66,924;-28,648;3,218;-55,150;-3,264;-71,531;28,424;-60,290;-17,237;-59,838;-17,257;-79,601;9,327;-2,288;-47,858;-8,235;-9,527;3,870;6,616;26,111;0,000;-60,671;-72,280;60,594;-60,151;17,258;-34,774;104,158;-12,587;-35,161;4,300;19,900;-7,363;81,325;-38,304;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-44,702;126,406;67,160;-114,647;-73,109;20,394;124,922;-22,418;57,407;-39,913;31,874;-64,457;122,442;-9,474;-25,651;1,852;1,201;118,254;19,201;-42,654;-10,111;-2,233;6,329;0,000;-59,461;82,657;25,531;-7,719;-20,619;-2,396;133,100;14,367;-30,062;39,419;-24,340;-25,145;-177,994;20,439;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106,627;53,050;-138,435;92,904;38,932;-62,519;-8,731;9,694;-31,091;99,484;-47,520;-28,743;37,604;-83,997;-1,252;-4,475;104,229;41,276;-32,656;-2,449;-8,679;-21,272;0,000;-46,250;-34,109;-17,209;-2,592;-14,539;-20,488;61,584;-79,048;-14,036;253,950;40,600;62,474;-83,448;-78,849;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,611;-74,323;-27,075;-5,810;-27,683;46,014;9,236;20,537;2,664;16,439;134,053;-13,822;-24,908;-1,744;-6,051;0,635;17,529;-15,965;-10,838;-0,875;10,244;0,000;35,800;18,331;7,920;81,272;-216,069;-45,412;80,987;-40,354;80,561;-185,428;-107,998;-166,644;19,604;16,608;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,998;-28,211;2,181;-69,933;-32,582;0,268;0,031;57,958;-27,911;158,364;-13,638;-60,908;5,140;-4,430;-0,954;15,331;-17,548;9,954;5,004;71,500;0,000;-36,638;-133,441;-16,190;6,407;-44,765;-38,753;8,594;3,364;-30,194;16,489;36,963;100,780;60,480;-9,513;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,914;-4,429;-1,936;-13,417;-5,894;-12,645;45,393;12,896;35,803;-5,823;-72,676;4,738;0,866;-41,247;0,197;2,776;-1,709;1,122;-37,283;0,000;5,287;-6,322;3,251;-28,742;-28,516;24,407;-152,511;22,118;41,380;148,896;-8,288;29,662;76,687;-9,982;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,686;-40,971;22,824;-91,006;32,821;25,180;24,740;72,499;2,336;-31,042;-1,467;1,549;61,518;-4,096;15,195;-2,042;-1,485;-14,553;0,000;30,257;-90,525;5,293;-4,215;-25,760;-6,071;-51,373;4,838;62,360;146,738;-6,792;-82,442;134,962;-9,576;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,951;16,150;49,315;19,185;8,745;-1,680;10,405;-4,627;-46,876;0,205;1,976;-36,203;-5,623;-0,936;2,097;-2,163;-35,643;0,000;13,412;42,414;6,773;-3,932;22,385;30,682;-29,243;-11,171;1,504;-233,315;11,135;93,611;-168,326;-3,967;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,659;22,316;-21,946;-21,847;1,931;-18,986;-9,505;-49,861;10,025;3,792;43,060;-0,048;-3,813;-3,534;-0,643;11,612;0,000;-23,148;33,687;19,824;-43,149;18,228;-18,557;102,667;-25,480;0,156;52,987;67,154;42,444;-104,043;34,745;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,663;-45,909;-5,334;27,834;70,276;-0,320;-145,674;10,253;2,000;56,975;2,215;-12,278;1,005;-2,173;3,260;0,000;-47,592;-21,324;10,573;-39,427;34,676;30,146;-205,954;22,251;58,446;-192,154;5,575;-163,794;-96,344;-51,808;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-41,558;-19,926;-27,335;2,333;-13,807;50,213;-2,413;-2,244;-15,668;-3,346;-1,603;0,271;-6,321;-55,584;0,000;-6,832;20,168;1,647;-13,538;66,935;4,193;-107,805;-39,469;2,580;-193,482;-24,609;-32,115;-18,414;36,802;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,665;0,746;34,587;-8,267;32,162;-2,505;0,997;-29,129;-3,002;-9,029;-1,048;0,167;0,876;0,000;-22,067;-21,071;4,025;-10,041;32,497;13,213;-170,416;49,580;-83,815;108,577;-4,091;-83,387;-63,128;9,139;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,753;61,266;5,282;-131,852;-6,584;-1,218;1,540;-2,955;-4,829;0,003;-1,344;-34,352;0,000;2,425;-16,167;-16,022;-10,201;18,899;29,929;77,857;-33,331;-23,997;-121,424;-36,185;4,014;-36,346;6,986;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,072;-0,730;-54,912;0,346;0,622;101,174;1,490;1,043;0,101;-2,313;5,095;0,000;-0,926;-32,367;4,143;-28,178;-17,264;2,372;-53,128;11,248;-8,906;-126,994;-5,631;-80,092;35,214;5,726;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-70,139;-140,089;21,557;4,463;51,206;-32,702;-19,952;15,713;-3,131;126,558;0,000;-7,605;100,573;19,766;67,659;139,480;-94,043;-142,875;65,719;-20,546;-134,548;87,579;151,892;64,653;34,163;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,338;-0,415;-0,082;4,380;-0,759;-2,358;-0,289;-0,247;3,483;0,000;-4,831;-8,822;-0,601;1,577;-0,195;-7,523;-13,769;-3,004;-9,859;93,239;9,443;-0,447;-14,918;-3,697;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,529;5,186;58,612;-16,753;-33,468;16,517;-6,742;18,383;0,000;119,060;-27,037;-45,146;80,391;9,234;41,316;4,231;23,497;-44,292;160,264;49,671;29,571;-162,961;28,325;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,040;-11,690;-0,372;-0,018;-0,141;-0,121;-3,731;0,000;-4,574;-5,397;0,323;0,019;4,802;-0,288;6,846;-0,047;1,277;-30,213;-1,909;2,977;-28,718;1,194;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,462;-0,073;-0,227;-0,028;-0,024;-0,899;0,000;-1,155;5,531;0,792;-0,655;-5,291;-2,601;-16,155;-1,644;7,868;-1,175;-0,420;10,999;-1,042;-0,947;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,243;26,485;-2,651;-5,156;-18,013;0,000;8,321;57,950;-4,230;81,515;1,077;101,795;-49,363;11,367;33,340;27,113;-47,823;7,651;-64,705;-110,466;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,499;-0,259;-0,221;8,620;0,000;-5,630;7,731;-0,162;3,049;-13,900;-5,469;-2,434;-0,311;-11,360;43,697;-5,398;17,214;0,543;1,879;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,326;1,564;-15,660;0,000;-3,321;-11,527;-2,754;6,020;22,335;-1,313;-39,924;5,522;-1,264;-84,967;10,288;47,715;-21,547;-4,368;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,084;-2,012;0,000;-2,274;-2,693;-0,266;-1,339;-1,146;-4,379;-0,570;-8,202;-4,978;4,669;-1,213;-1,378;-5,848;-0,361;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,604;0,000;-2,066;0,141;1,171;2,720;3,801;-5,820;-6,924;-1,974;2,953;22,070;5,752;-7,116;-10,792;-1,374;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-1,071;-33,176;-4,457;16,618;-37,955;58,886;-36,286;4,016;-11,436;-10,675;28,496;-14,512;67,476;-41,657;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,851;3,423;1,177;-31,506;24,117;-93,432;18,278;10,063;-12,942;65,164;106,758;56,697;-1,223;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,028;43,024;-44,041;5,617;-66,681;29,316;57,078;43,323;8,341;53,035;-117,098;31,082;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,606;45,962;-2,821;-5,515;6,179;-5,042;-11,698;-31,509;-109,699;-18,877;7,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,608;21,826;-94,065;12,983;-15,960;208,287;4,101;39,820;-27,757;-24,275;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,776;-97,938;-18,435;97,350;-0,966;4,240;-48,230;-68,314;-91,622;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-182,025;-25,448;2,099;-28,549;-26,582;-111,809;4,570;-2,985;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140,622;33,631;204,916;-54,645;160,712;104,765;-80,578;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46,637;22,627;11,781;-10,850;-15,894;8,728;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34,508;91,598;-55,137;-181,041;-93,371;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;444,482;193,245;139,577;-28,119;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,826;-29,141;-2,925;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106,725;-37,467;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,516;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
