;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,071;-10,287;-0,433;-8,021;11,811;39,276;-49,212;-46,065;35,945;10,451;-9,509;2,681;-7,586;0,000;-76,959;-30,095;-79,336;-1,926;10,995;-2,516;-53,444;12,226;6,801;47,943;11,548;-38,598;73,752;-1,325;18,669;15,566;21,989;-2,462;3,423;-12,686;1,686;8,100;-9,648;27,498;-35,590;-37,573;77,903;33,841;6,950;-4,018;-11,085;-9,324;-2,237;-16,768;-5,719;-1,127;4,220;1,194;22,654;12,064;-88,896;-0,594;3,466;113,358;-2,392;1,522;-5,457;-2,213;-22,092;0,000;-11,890;21,507;-9,599;15,286;19,165;-11,680;-10,457;14,871;-21,323;22,513;-12,241;-7,774;-72,802;9,879;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,759;-14,414;-15,520;20,030;-19,791;-13,456;-32,093;-8,324;-32,788;-0,372;-1,709;67,615;0,000;-223,774;-19,312;36,541;-6,318;-11,143;-1,748;-29,942;-17,128;-0,410;-44,305;-2,203;-54,899;-115,878;-0,662;14,204;-7,387;1,345;11,754;-2,966;-8,097;-19,463;9,798;-39,830;-68,032;-75,115;61,805;-0,350;-49,201;10,902;-9,210;4,461;-15,936;-20,762;35,676;-25,363;0,203;-5,120;-2,683;-8,951;-6,959;30,979;7,600;-1,495;-43,212;4,377;0,300;4,011;-1,280;-17,876;0,000;22,888;46,978;12,606;-12,837;0,095;-11,247;7,981;-27,343;-43,858;-150,474;-13,831;11,023;-32,406;25,672;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,769;7,567;10,252;7,391;20,868;26,358;41,860;-37,347;29,732;-4,106;-40,527;0,000;-136,186;17,033;42,231;38,922;-9,833;0,629;117,009;-12,093;-3,145;-32,679;8,501;-11,967;-73,352;-3,003;25,953;1,873;-25,820;13,812;9,440;-47,907;18,891;2,923;-20,828;2,260;-9,036;-38,002;-123,243;-26,831;-14,943;12,300;-4,482;-14,635;-4,417;27,307;-10,638;1,001;-19,126;-7,288;-77,276;2,749;114,101;1,748;-1,955;-73,613;3,472;1,521;0,980;-2,750;20,414;0,000;20,497;-39,469;-1,958;-11,821;8,042;7,004;95,775;-2,075;-17,323;98,689;16,984;-55,191;86,611;17,132;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,295;-61,918;-36,488;-107,936;-30,318;23,466;-49,072;-8,503;-2,071;-116,775;0,000;-214,799;-71,542;47,803;-36,385;18,575;-1,365;-59,811;12,813;9,343;-116,912;-2,335;-19,726;-4,834;0,702;40,431;1,821;-10,588;-34,491;10,424;29,354;-1,994;7,790;-5,796;10,841;16,054;-17,501;-46,252;-30,043;11,834;-33,824;-3,541;31,096;1,457;5,872;-10,347;-6,368;38,128;-2,984;19,625;6,276;-155,561;9,628;-0,587;-4,439;9,431;6,305;5,472;-4,043;-16,092;0,000;-29,676;-14,165;6,495;2,788;-29,096;13,117;-5,513;-39,183;-19,605;-14,630;-19,786;-85,641;5,729;-10,444;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,510;-8,141;-28,317;-89,509;39,519;49,140;-20,162;21,112;-98,005;0,000;-73,949;-102,632;-16,185;-40,223;-9,645;2,485;-23,592;54,741;-1,235;-57,633;-0,821;-29,044;-127,405;0,502;-87,184;-43,637;11,697;-0,439;3,166;1,972;16,643;6,129;11,719;1,877;-78,753;-36,498;-6,931;-4,306;110,619;1,208;23,408;-0,392;74,201;-19,146;2,758;-9,714;55,125;-7,122;-37,497;15,944;20,006;-3,586;-3,727;12,676;4,555;-10,786;1,901;-4,676;14,571;0,000;9,437;-2,727;-5,377;16,851;-19,120;-4,083;-79,486;-40,634;-5,148;-150,792;-9,893;-28,044;-5,656;-3,606;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,853;-122,442;-30,411;-72,043;65,070;23,345;19,501;-75,359;0,000;507,366;3,852;28,459;-22,459;9,495;20,976;78,089;-28,089;28,711;-67,857;-45,334;-116,205;316,385;-24,546;-86,175;-43,573;-97,244;10,478;-66,222;-0,935;11,298;-11,503;15,611;100,727;10,412;40,224;-20,026;55,869;25,592;-13,019;-81,936;-64,991;-41,685;-69,074;2,832;-54,331;42,824;21,723;796,410;29,357;228,532;-74,918;3,051;563,996;-6,303;-14,849;45,765;3,073;66,244;0,000;-40,572;-82,952;-44,481;-53,880;4,826;-59,294;-88,437;-9,808;-36,013;724,767;47,819;39,308;62,468;2,881;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16,688;-85,338;-58,484;14,015;-42,459;1,536;101,087;0,000;-56,713;-54,492;9,637;0,341;-6,490;-23,070;44,121;9,045;45,798;-8,982;-24,176;-88,744;-36,335;-49,166;31,475;-61,436;-78,312;-45,013;-7,978;-9,889;-5,715;-69,745;-48,301;24,154;28,084;-12,942;35,373;70,111;5,874;33,631;25,982;-77,771;-27,573;25,368;44,483;43,733;6,294;28,896;8,927;10,826;11,580;-37,343;16,948;629,366;-28,934;44,644;56,988;14,040;-68,471;0,000;3,257;13,767;-6,694;-6,969;71,947;-35,498;-3,550;33,789;5,904;1079,143;-27,848;60,740;-8,025;-1,688;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-36,117;-91,304;4,021;38,221;-88,171;707,040;0,000;320,744;-11,745;-90,435;67,527;-93,544;22,207;321,807;40,621;-17,880;126,648;42,764;-21,012;355,397;30,485;-50,640;-44,223;-11,494;-114,420;-75,048;54,510;-37,231;-39,231;0,737;40,579;-18,544;24,073;18,868;152,479;-74,600;13,396;-44,662;30,423;129,571;-35,903;6,121;2,735;12,696;-74,369;15,823;-31,535;427,316;-61,529;-13,779;711,815;-26,519;19,388;-24,262;12,165;118,590;0,000;-12,183;162,540;-39,682;-16,035;136,270;222,585;605,250;41,523;93,087;1134,381;-95,236;34,308;238,524;13,870;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-43,133;-16,394;-34,864;-66,365;437,096;0,000;325,934;-39,158;-37,789;40,563;-9,447;-31,321;398,876;67,256;22,316;116,369;-0,226;-13,551;96,163;-76,096;-78,608;-56,875;4,085;-11,309;-40,431;-53,656;-117,806;-79,939;71,384;97,737;35,422;160,308;8,163;-26,611;42,254;53,150;42,386;23,079;-109,597;32,179;0,548;-6,244;17,341;27,812;-41,690;7,619;1212,601;-7,285;-3,354;348,739;44,443;-25,757;-20,539;-4,782;16,610;0,000;-86,691;4,890;8,092;-3,575;-47,432;40,858;493,243;-74,745;-57,152;485,013;-31,532;564,009;406,487;-28,749;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-212,884;-23,425;79,388;356,724;0,000;3531,406;-23,478;-92,527;22,717;-54,016;-22,031;281,802;-86,675;13,156;-37,324;70,958;70,257;86,851;-47,328;-116,166;26,369;-7,350;-31,150;-7,261;-15,205;57,036;47,343;-1,762;0,821;67,779;13,025;17,206;-57,813;-50,971;2,636;-60,437;36,533;23,430;16,710;5,239;-1,442;6,879;4,238;34,966;51,499;679,411;-11,553;11,808;408,640;-52,826;-14,463;6,651;-6,141;131,579;0,000;7,004;60,654;-48,524;-115,704;-50,706;53,094;1280,263;37,481;41,519;746,751;38,225;243,809;352,840;-20,455;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17,933;-43,858;796,320;0,000;2313,201;29,495;-58,667;-14,082;24,060;6,859;366,258;37,298;31,390;98,390;-22,153;-74,700;-6,243;-15,903;92,424;48,563;-81,167;0,275;-22,189;24,114;8,705;-18,434;-45,303;-90,378;-63,224;66,618;193,917;85,819;42,415;57,652;40,878;-25,431;63,002;2,225;12,394;56,034;9,040;-52,296;128,502;-18,360;862,534;-55,427;19,110;94,496;-68,325;12,277;-9,880;-39,167;111,476;0,000;-54,578;50,929;13,776;-3,052;29,217;25,291;595,519;39,051;-16,512;492,236;-29,672;287,876;412,458;25,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,433;1494,560;0,000;-56,687;-42,531;-67,931;-33,173;-1,092;-6,619;440,013;-22,930;14,033;714,683;-35,982;39,659;-71,377;7,954;-61,660;16,147;35,563;-38,861;-53,374;-42,475;-25,132;28,936;2,562;-52,708;-26,979;47,322;-108,858;28,292;-1,781;9,012;-30,395;16,418;-77,374;-20,492;-51,898;-12,250;-50,294;2,816;66,858;35,563;129,809;-7,670;1,359;164,234;15,738;-61,262;15,363;13,030;58,481;0,000;-14,812;-16,566;8,352;-33,940;36,526;-22,977;391,723;-21,097;-29,516;183,716;2,568;127,349;427,901;48,692;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116,028;0,000;0,885;-79,371;-115,477;-52,316;-19,068;0,259;-16,331;35,141;-8,235;-11,186;-18,841;17,223;-18,169;-7,171;16,159;-3,449;15,811;23,752;10,318;120,302;14,536;-9,618;-13,153;25,880;-11,351;-1,295;65,337;-50,137;-8,928;-8,513;-23,665;-6,911;5,584;-30,309;36,488;16,239;3,183;-3,542;8,411;-10,660;-117,505;3,334;-1,218;-17,611;13,276;-12,152;-4,353;-4,003;10,541;0,000;12,455;-27,774;-9,061;-8,201;17,682;-4,549;57,657;-10,080;56,278;55,992;8,856;-56,929;5,273;-16,123;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;728,074;721,422;522,830;1443,010;133,682;-19,264;6398,825;584,050;-149,640;6684,508;-117,541;189,894;16,333;-56,588;719,538;106,218;339,312;-175,622;-110,727;82,547;7,337;-33,006;33,808;-123,764;-104,586;-30,917;4076,862;-16,466;433,918;522,602;172,745;-147,815;-73,722;66,518;751,662;126,727;227,901;-62,459;5,069;-62,193;145,849;-72,057;-19,032;-96,963;-99,414;-100,640;13,917;14,876;39,155;0,000;685,014;25,959;-69,893;348,867;307,077;605,759;494,577;-43,782;2188,025;561,158;61,296;136,767;5386,718;71,837;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3245,186;2969,537;843,936;475,306;-2,966;339,214;10,178;-115,413;1312,351;-194,302;853,021;3116,828;78,054;222,183;13,075;-262,946;110,500;159,316;2267,201;573,545;-38,822;594,365;1478,772;2891,411;3656,317;182,285;443,846;-119,356;-207,448;-10,162;-49,932;756,061;713,177;-111,323;-184,670;40,610;251,869;2760,336;-104,729;2247,739;-215,516;-12,865;1301,854;-336,017;-127,819;49,886;-33,990;317,988;0,000;-85,092;-45,294;-139,172;-9,835;63,067;165,868;4117,588;88,315;-43,564;4590,976;43,318;59,875;210,571;-98,874;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-14,809;47,844;35,520;32,492;182,840;37,829;-4,286;63,616;-27,476;37,882;127,565;-21,468;-88,687;75,004;31,645;74,782;-16,741;54,881;-2,940;-2,214;107,077;-1,072;64,228;134,576;4,564;124,354;29,590;-41,492;-46,889;-20,093;34,520;-0,313;-65,129;68,834;56,385;-21,580;859,879;-102,845;29,744;-52,176;-9,103;138,069;-104,297;-12,268;-8,568;27,489;70,964;0,000;48,893;30,410;1,877;134,014;-5,883;22,438;813,143;94,646;106,687;631,893;-18,706;222,714;187,896;-24,968;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,635;45,211;-24,982;130,217;40,364;-72,802;-37,553;29,163;-86,469;-25,094;90,049;-36,100;-46,181;-58,267;-78,603;-14,062;-22,884;-40,655;-35,635;2,225;-11,844;-5,663;-74,661;-8,056;11,931;82,166;-105,237;141,465;-78,306;2,876;-78,845;12,950;-74,240;20,396;-67,811;1222,752;-61,985;745,042;-47,352;-2,164;125,336;-136,063;73,152;-1,421;-39,858;69,292;0,000;63,388;16,899;1,998;-18,613;10,641;69,340;174,754;-2,401;70,399;366,338;42,230;160,238;191,074;36,854;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,310;-8,219;131,513;-8,241;-5,577;437,220;-10,987;-88,225;-42,505;23,167;34,268;40,990;-16,576;-4,618;31,917;76,852;40,302;-37,037;-23,620;-38,767;-3,622;78,456;115,304;-10,349;-15,667;275,145;46,023;-9,069;7,043;27,357;139,676;-61,821;37,066;19,236;136,852;-2,128;65,978;-21,505;-13,449;56,134;0,715;-24,236;-4,863;6,385;-12,030;0,000;-8,930;-8,075;-3,741;-51,255;-34,368;148,450;215,037;43,460;474,038;349,218;49,959;-43,492;90,697;50,906;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,498;91,832;-29,124;-12,244;-110,070;-20,290;-38,339;2,954;-8,424;-24,612;25,529;-0,869;4,515;11,246;7,183;11,506;-8,993;22,097;9,825;36,353;21,197;62,071;-0,275;-4,294;-11,153;-11,006;-15,657;-45,967;46,190;-50,196;8,192;-29,188;-6,663;32,139;7,905;-41,988;0,619;1,215;62,540;-4,174;3,941;-23,978;-4,049;-34,255;0,000;20,439;40,356;-5,967;-10,973;23,996;32,401;83,938;13,743;-26,091;-9,355;9,754;1,002;68,061;-15,105;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,524;-17,372;-0,586;-0,056;-4,000;19,840;0,187;0,038;-3,763;0,138;0,228;2,383;-0,997;-10,547;3,872;0,348;12,277;5,070;16,493;8,486;-15,810;-15,140;4,724;-1,546;-11,999;-2,680;21,536;6,859;10,528;1,531;-10,488;-3,395;-3,376;-1,149;-46,934;-0,517;-0,102;-17,833;-0,971;0,738;-0,326;0,827;9,948;0,000;-3,720;-11,506;-0,071;0,999;-5,572;-6,384;14,954;10,184;7,771;-34,292;-0,166;-27,255;19,498;-10,593;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44,549;-32,435;1147,256;-55,437;291,086;118,106;8,838;127,404;-3,493;-8,342;-3,154;23,206;-13,891;116,773;-56,981;45,735;-1,427;-126,281;-32,850;-118,525;64,306;-5,438;49,899;86,002;-93,443;-81,915;-113,464;-46,988;-16,113;-29,671;51,545;-17,151;-37,491;70,414;-68,944;-8,385;-109,046;-90,377;15,891;2,242;-9,401;17,997;0,000;737,191;-54,438;-31,938;-95,075;-78,714;-126,263;127,366;-35,126;67,952;195,120;-28,181;28,615;5562,247;215,621;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,533;47,503;-48,827;-25,800;-24,642;-28,186;130,174;17,495;5,867;-37,874;31,153;-54,981;-13,942;-21,809;5,890;37,884;-85,702;-1,512;16,233;23,329;10,178;-21,744;-16,961;-13,288;9,639;-27,425;-0,997;442,345;579,372;-0,008;6,184;-33,215;73,216;1,469;11,804;-41,802;23,710;-19,223;9,929;-13,857;12,105;0,000;-26,282;-12,653;11,077;68,701;22,718;16,721;46,789;-75,936;-10,085;-108,007;-11,035;-116,026;12,312;18,552;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,524;-11,826;24,380;62,523;1,838;57,737;2,773;-4,615;-9,584;-2,213;-41,772;-3,819;2,773;5,729;4,403;-14,611;39,032;-55,782;58,353;-20,768;-0,840;-4,352;-1,502;3,915;2,266;-3,349;-1,230;3,499;-5,398;-1,443;0,552;-31,465;2,161;0,836;28,587;1,008;-6,121;0,082;0,082;-7,083;0,000;-10,976;17,819;5,442;-8,844;-31,004;20,168;50,268;-20,287;-23,434;176,546;-12,532;-59,345;-48,143;3,600;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-197,696;-60,334;5376,133;-35,009;31,312;-20,523;-86,480;-192,262;-155,246;-13,483;2,912;48,491;-95,696;-105,988;-51,316;-73,580;1954,671;-25,818;1514,905;465,034;-30,616;-15,176;-19,072;1121,693;982,851;-56,132;15,871;73,121;92,139;-62,166;532,983;81,257;-24,745;567,804;66,621;19,018;2,376;27,682;37,070;0,000;272,104;-28,845;-108,916;87,852;2355,819;-123,557;1600,996;44,433;292,988;1983,916;-41,767;-190,816;525,621;-1,018;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,309;-55,606;-14,860;-31,774;-6,310;3,201;16,095;-31,461;6,418;9,989;12,476;9,367;-22,501;13,580;-27,153;-40,415;0,423;5,091;-4,731;2,107;13,963;-34,885;-0,955;-5,109;-10,255;7,161;3,442;-72,514;3,284;48,750;17,995;-2,043;-53,569;-6,492;-22,895;-4,977;1,408;-1,875;0,000;-44,077;-40,412;2,408;-16,521;-41,945;-6,045;-41,140;0,025;-11,597;-37,007;-16,034;-125,930;-39,489;3,210;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885,356;100,733;798,716;-10,737;34,290;-31,841;-10,480;-99,419;-51,671;-70,933;24,943;27,458;12,419;-1,212;90,964;-62,789;-19,986;-8,059;-66,701;43,026;34,826;-55,017;31,019;-15,789;-35,033;-86,378;-19,087;-1,213;150,979;-53,299;-2,498;-93,347;9,364;-29,264;-1,230;22,598;-22,141;0,000;6,449;-7,496;42,844;-80,027;-107,770;-14,173;631,328;10,710;-94,144;444,034;-80,111;241,795;280,337;24,439;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-26,013;850,021;-84,572;-101,549;-139,822;-160,652;82,321;-4,348;-66,532;-89,085;215,153;-15,919;-12,084;-72,184;27,117;485,008;108,248;60,240;50,829;12,895;16,180;-96,543;59,496;27,959;-2,354;139,904;-57,504;184,286;47,187;-31,201;512,901;127,492;2,802;8,038;7,983;-5,324;0,000;-54,764;-41,796;-8,927;-71,240;-89,938;15,026;785,082;39,272;-180,077;1462,068;-86,328;153,587;43,399;109,155;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,827;-2,347;20,228;-6,880;-1,946;11,858;9,350;2,875;24,635;20,226;28,761;-27,935;-71,420;0,577;-21,719;-9,106;14,322;20,341;-49,126;-17,114;-15,888;-7,549;10,474;-13,642;53,638;14,105;-122,822;-7,681;-1,964;4,281;-3,229;1,380;0,156;-0,519;-33,293;0,000;-10,784;2,062;12,398;-27,371;27,773;28,482;93,939;-22,653;20,638;3,898;5,632;-15,962;-16,733;-10,777;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,316;48,897;-8,948;-2,664;341,074;-137,939;9,718;42,379;-13,752;35,095;-8,933;26,624;34,840;-0,794;37,764;41,938;-13,121;8,849;-23,176;7,394;36,695;23,423;-73,068;328,014;-76,511;66,239;16,449;1,581;115,887;69,737;-53,217;26,334;0,880;1,529;0,000;27,862;-25,918;25,698;-31,734;-48,825;-8,256;754,984;17,149;-76,507;1094,462;488,592;-17,551;128,487;56,998;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,077;1,292;8,825;16,952;3,901;0,839;-15,168;-22,140;-9,303;58,660;-11,400;-76,642;21,623;22,658;14,983;5,876;-13,084;-8,902;8,378;-9,750;16,368;3,784;-52,878;-0,807;4,213;1,777;0,039;5,745;-1,300;-8,016;-4,286;5,037;-31,458;0,000;-9,550;1,755;-0,768;3,444;-39,301;12,147;87,517;47,275;11,883;-189,165;4,055;-46,775;-3,701;10,703;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,843;4,690;-2,288;-3,270;15,875;17,338;8,760;-37,211;-34,537;-7,734;-33,922;-9,369;23,555;-1,487;-4,056;49,466;-29,625;-41,984;3,819;-36,322;-2,225;-120,273;-31,278;-78,964;-6,998;-1,744;-99,846;-6,572;-28,893;-4,740;-2,065;6,262;0,000;-4,621;13,745;-30,890;-9,492;-17,043;39,798;114,682;63,414;-19,488;-281,878;-39,496;20,293;-10,964;-13,358;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,161;9,355;56,707;-6,074;-50,816;15,349;-10,442;-67,014;-3,305;-15,414;-26,681;-6,834;16,723;-32,503;-10,245;-35,764;-6,894;-28,210;-14,375;6,421;-80,834;7,779;-39,629;-1,609;-1,496;12,577;2,060;5,266;1,519;-3,594;-0,445;0,000;17,682;54,758;-1,106;1,302;51,650;1,661;-46,143;31,704;-67,716;-3,066;29,109;33,945;-43,186;-1,260;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,213;20,774;6,746;16,000;-22,695;-24,347;38,329;-67,670;-41,658;-18,358;-5,550;-18,501;22,514;-20,293;-36,175;-34,563;21,371;-32,283;19,756;16,095;-11,376;-38,066;-9,286;2,207;138,401;2,145;11,360;1,211;-11,375;-10,911;0,000;-3,998;-15,820;19,629;-7,318;31,004;-19,545;-5,594;15,279;-25,224;19,988;6,978;-122,761;27,778;-5,016;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,327;-1,334;-33,811;-64,130;61,391;-13,151;64,326;-39,027;40,116;-37,655;8,593;-4,650;504,118;-8,421;19,062;14,088;-21,128;-0,358;-17,693;-33,428;-7,425;-21,772;-1,924;46,919;1,522;-4,628;26,303;4,144;-27,992;0,000;-30,704;-63,810;-18,903;20,519;24,519;-2,088;-80,700;-8,722;50,523;20,638;-34,716;-38,777;-73,363;-50,229;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,432;-26,367;-17,840;-19,740;-19,586;-11,209;17,717;-18,100;10,656;16,648;-30,643;-12,220;-21,730;40,186;-37,603;33,577;-26,017;64,803;6,593;14,850;-21,693;-1,582;79,254;11,175;-6,713;3,778;-3,135;26,284;0,000;48,694;-40,412;32,351;30,544;-29,718;-12,852;110,391;-15,021;9,934;-72,343;1,952;47,758;71,573;-16,645;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17,274;4,913;-4,507;52,066;-37,021;30,765;10,370;-16,999;14,409;-21,283;-26,642;-18,990;23,052;-20,101;3,995;10,135;-14,687;2,234;-63,152;5,437;-1,176;-6,473;-4,963;-3,256;-0,795;-0,424;-13,470;0,000;3,036;26,603;1,441;-17,425;48,514;8,626;-144,813;-6,005;-36,952;-89,560;-30,761;-18,988;-77,571;28,604;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,772;-25,597;-54,043;46,745;-71,741;20,067;22,592;4,136;27,278;-36,431;-62,525;-16,502;-23,972;-3,357;39,399;51,886;-26,607;-182,747;-15,685;-1,223;65,624;-38,588;-50,756;-6,343;8,999;31,812;0,000;-4,681;-17,609;-7,198;-16,589;-28,687;21,742;-40,694;-24,264;8,985;-34,381;46,663;18,799;20,594;8,298;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
