;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,113;-0,141;-0,224;-0,462;0,080;-0,711;2,762;0,932;2,598;1,811;2,137;-0,294;15,295;0,000;11,706;-3,137;1,802;-1,046;-0,667;-0,005;3,305;7,376;-0,015;14,000;5,576;-1,712;1,388;-0,114;-0,354;-0,148;0,644;3,429;-0,513;0,240;-1,173;-0,116;-0,114;3,076;12,430;2,256;3,147;1,588;-0,062;-0,645;2,116;2,615;-0,825;0,932;0,559;1,388;6,196;-0,254;-1,635;-0,031;0,868;-0,015;-0,003;5,901;-0,028;-0,083;-0,011;-0,009;0,668;0,000;1,281;17,417;1,847;2,420;8,946;3,795;-0,070;-0,366;2,912;-2,602;-1,087;-2,538;-2,040;4,700;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,901;-0,162;-0,334;-0,588;-0,232;-1,493;1,676;-4,018;-1,923;-0,120;-0,212;-3,498;0,000;-8,807;0,746;0,950;0,849;-0,482;-0,003;0,549;-0,279;-0,011;16,264;-0,333;-1,700;3,953;-0,083;-4,638;-0,107;2,043;0,573;0,635;-0,754;0,166;-0,084;-0,814;-1,469;-0,998;-1,588;-3,588;0,795;15,849;-0,466;-0,662;0,715;-1,333;-0,521;-1,065;-0,453;0,378;-0,183;6,025;-0,022;-0,431;-0,011;-0,002;-2,657;-0,020;-0,060;-0,008;-0,007;0,030;0,000;-0,532;48,566;-0,115;-0,435;-2,518;0,092;1,793;1,031;1,756;-0,128;-0,786;0,743;1,418;-0,234;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,802;-0,416;-0,459;3,534;2,478;-1,620;0,082;3,421;2,436;-0,265;2,639;0,000;9,872;-2,510;-0,892;-1,770;-0,600;-0,004;2,085;-0,600;-0,014;1,460;1,597;2,819;11,777;-0,103;-3,890;0,869;-0,234;-0,541;0,544;-2,493;0,970;-0,104;-1,015;-1,831;2,416;3,813;0,589;2,053;1,169;-0,581;0,185;-0,362;-0,643;-0,901;-0,312;-0,565;0,222;-0,229;1,333;-0,028;5,338;-0,014;-0,003;2,380;-0,025;-0,075;-0,010;-0,008;1,817;0,000;-0,664;1,277;0,860;-0,543;-0,032;2,907;60,046;-0,229;-0,898;3,251;0,033;4,728;3,152;-0,292;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,350;-2,180;0,573;-2,909;4,487;-1,542;0,435;-2,275;1,588;-4,041;0,000;2,461;0,492;-1,193;2,763;-0,958;-0,007;4,497;4,558;-0,022;22,714;-0,662;15,348;2,376;0,839;0,518;0,790;2,072;-0,863;0,270;0,612;0,343;0,837;-0,605;-1,898;2,223;-2,076;-1,791;3,735;25,615;0,083;1,718;-0,577;-0,610;2,049;-1,100;1,115;3,797;-0,365;-1,931;-0,044;-2,981;-0,022;-0,004;56,477;-0,040;-0,120;-0,016;-0,013;0,074;0,000;-0,049;2,261;-0,229;0,143;1,213;-1,832;16,399;-1,985;-0,591;13,398;-1,562;3,727;4,010;0,540;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,726;2,032;-2,133;7,406;0,647;-2,753;-3,765;0,137;21,130;0,000;42,097;17,560;1,449;-1,957;-0,961;-0,014;12,640;12,061;-0,046;88,992;0,655;5,458;8,250;0,667;9,075;-0,439;-2,066;2,264;-0,510;-3,258;-0,422;0,663;0,728;3,207;19,818;-0,346;-1,964;11,319;78,834;9,212;4,385;10,914;0,677;3,937;-2,323;1,176;12,608;-0,751;20,441;0,913;-2,410;-0,046;-0,009;2,962;-0,082;0,759;-0,032;-0,027;12,256;0,000;2,878;3,350;-0,471;0,238;-2,002;4,363;62,808;-1,034;7,889;18,979;2,874;14,424;9,539;0,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,052;15,297;13,665;0,028;11,959;9,063;-4,495;226,333;0,000;616,925;-1,266;12,857;3,998;2,207;0,898;122,770;20,569;-0,513;118,404;-0,506;15,926;471,309;1,465;13,810;1,389;7,252;31,858;4,082;4,098;-5,969;-2,796;11,480;2,211;101,390;41,271;83,527;30,941;24,483;6,102;6,718;2,505;11,522;2,084;3,332;-0,736;20,781;1,059;678,342;3,181;172,498;-0,513;2,000;607,538;0,129;-1,718;-0,359;-0,308;10,160;0,000;-3,292;10,260;2,083;10,663;59,322;0,233;29,970;15,931;15,497;646,953;53,127;136,478;125,051;-1,254;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,841;-10,656;8,993;-1,799;-8,327;1,841;22,215;0,000;25,031;-0,962;-7,076;-3,013;2,853;-0,051;24,410;-1,280;-0,171;27,959;1,028;1,265;50,082;2,806;0,048;0,393;3,198;3,573;2,488;3,032;1,411;-1,284;2,941;12,752;-11,266;0,016;-2,127;-14,831;10,920;0,022;-1,937;-1,384;3,375;0,224;2,246;0,212;-1,488;-1,792;-3,250;0,675;94,401;-0,171;-0,034;455,310;-0,308;-0,924;0,897;-0,103;8,611;0,000;-2,019;1,880;0,273;1,510;17,140;-5,893;48,451;-0,874;-4,978;426,496;3,372;-5,695;26,515;0,496;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,278;-22,486;14,987;-10,073;-2,172;871,237;0,000;370,449;-12,008;-10,778;-11,255;-6,112;-0,239;320,144;38,083;-0,796;264,433;13,128;7,298;285,027;-1,573;-9,914;2,079;17,167;-3,831;-4,774;150,875;-6,946;-2,733;-4,609;-0,183;89,231;103,942;156,920;101,022;7,100;10,221;10,517;35,658;156,414;18,865;46,681;26,303;12,600;-1,179;76,597;0,568;385,772;-0,796;0,920;719,377;0,727;19,467;-0,557;-0,478;106,911;0,000;-6,461;166,132;24,224;17,807;159,594;196,315;469,811;22,878;141,088;923,388;-2,597;156,357;326,070;-1,523;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,841;13,432;-5,747;9,049;386,291;0,000;333,893;3,323;9,655;-3,926;2,121;0,871;388,035;40,740;-0,646;1,166;-0,015;25,875;-21,038;0,545;33,958;-3,009;-13,749;-5,861;0,988;-5,926;-9,209;-0,585;5,606;158,030;92,052;102,673;0,063;61,797;4,245;-7,683;7,880;5,654;-3,477;0,885;6,399;-5,896;48,208;-3,145;5,030;-0,227;1266,564;-0,646;0,935;257,126;-0,098;-1,359;-0,452;0,677;33,622;0,000;8,846;25,586;0,803;9,066;16,069;11,325;595,134;16,662;-3,639;565,094;0,779;437,967;379,855;2,481;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,015;22,381;-1,467;491,314;0,000;3581,335;-7,044;4,874;-6,901;14,076;-0,209;386,471;1,668;1,443;61,497;7,163;-12,294;145,880;2,338;4,011;2,947;-2,899;-0,206;-5,963;-22,470;-3,122;3,339;-5,406;2,143;6,956;62,770;48,491;33,097;4,334;-3,244;9,416;20,551;3,899;-6,775;-4,616;0,756;1,529;-2,869;80,530;-0,323;676,372;0,373;-0,139;379,428;-1,254;-0,551;-0,487;-0,418;141,101;0,000;-4,153;30,509;5,673;-3,504;12,059;-1,210;1216,311;15,743;6,092;849,886;-3,644;324,005;392,381;-1,722;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,780;2,176;632,545;0,000;2492,173;7,881;5,248;-9,050;-3,668;-0,166;378,343;16,243;0,503;70,130;2,603;18,736;68,156;3,303;22,905;-2,139;-4,676;6,098;1,778;-5,501;-6,731;0,079;-4,042;2,618;13,301;83,180;100,580;59,269;37,718;42,761;6,628;17,419;-10,149;-0,989;-5,621;-4,401;21,907;-5,907;52,313;-1,105;866,435;-0,552;0,945;128,348;0,061;-0,873;-0,387;0,724;103,028;0,000;3,393;-1,017;-2,527;9,227;4,090;21,680;672,132;37,198;-1,231;470,627;3,755;340,981;379,390;-3,111;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,508;1508,665;0,000;276,933;-15,189;9,192;25,812;-3,563;-0,090;344,813;1,922;0,731;825,439;1,437;-7,077;26,195;-1,181;-4,281;-0,808;-11,157;-0,228;-2,687;18,276;-1,847;-0,180;-6,177;1,651;22,596;54,771;-13,951;15,769;8,660;5,149;6,186;3,610;-10,525;4,959;3,886;0,298;0,734;2,318;83,053;0,433;230,734;-0,299;-0,060;163,412;-0,538;0,448;-0,209;-0,179;21,652;0,000;-2,845;15,193;0,014;2,850;19,931;13,913;465,902;23,380;-5,207;305,443;-0,216;119,554;348,459;-2,128;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,360;0,000;93,832;-2,332;1,000;-2,758;0,763;-0,009;3,391;2,739;-0,029;32,441;-0,867;-1,938;5,503;0,789;2,395;-0,280;-2,611;1,895;-0,967;55,097;-2,209;-0,218;0,920;1,286;-3,862;30,404;16,668;-0,458;-1,921;-0,205;-0,713;-0,756;-0,412;-1,975;35,880;-0,173;3,410;0,527;-4,476;-0,058;10,904;-0,029;-0,006;-0,217;-0,052;-0,157;-0,020;-0,017;-0,534;0,000;1,642;4,445;-0,300;1,892;-1,379;4,706;10,861;-0,569;21,754;-9,912;-1,035;-3,057;1,283;0,396;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;824,822;756,554;721,886;1265,998;13,644;3,000;6108,428;462,011;2,087;6508,450;5,555;298,588;341,875;35,783;769,566;30,094;386,289;-18,002;86,069;-6,005;65,910;3,785;-19,422;-17,670;-40,798;18,238;4045,323;-3,543;366,183;316,009;9,097;-14,063;-34,716;152,532;805,228;238,862;215,314;-3,505;94,806;2,855;327,203;-1,870;-0,638;38,166;2,174;-7,994;0,406;-1,913;5,899;0,000;475,722;-23,721;-6,477;389,153;348,614;821,123;509,927;20,735;2099,266;428,603;100,545;-48,418;5318,434;209,334;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2912,823;2237,178;647,934;395,822;0,887;349,327;282,190;11,283;1574,037;21,840;1124,871;3061,185;35,960;278,329;8,413;10,548;381,173;333,247;2052,183;749,116;72,598;730,212;1395,322;2794,055;3451,866;234,451;626,319;25,179;-0,732;69,941;11,295;614,607;868,910;-5,619;38,545;155,884;86,249;2246,185;-3,551;2059,000;2,289;0,120;1268,389;-2,254;16,167;-1,247;1,591;371,895;0,000;-3,900;14,281;-0,516;35,596;135,261;27,413;3893,558;-5,853;101,662;4688,052;45,504;417,896;347,402;11,575;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,523;-6,701;-6,697;-0,188;162,348;29,881;-0,626;165,810;-1,589;-22,468;185,055;-0,380;36,661;2,498;5,201;-2,980;2,680;43,000;2,986;4,876;20,932;8,650;84,909;90,863;82,454;169,517;37,165;11,295;25,059;-0,268;-7,714;1,316;-9,066;5,571;29,903;7,822;906,319;0,874;-5,340;-0,626;-0,125;134,898;-1,127;-2,318;0,625;-0,375;72,878;0,000;-0,975;7,374;-2,198;116,570;103,743;68,773;541,997;57,067;77,135;512,431;4,251;312,312;127,783;31,644;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,605;-0,174;-0,133;175,018;19,721;1,647;176,704;19,323;-8,912;143,408;-2,230;23,255;11,434;26,970;-1,457;-3,165;-9,298;-2,957;0,862;14,177;61,045;102,894;68,608;46,508;10,688;93,085;7,805;78,033;11,566;-6,072;13,460;8,639;6,192;11,799;1,105;460,476;0,160;293,483;-0,442;-0,088;96,537;-0,796;-0,299;-0,310;-0,265;10,708;0,000;27,267;-4,634;-0,378;10,053;69,706;85,009;191,779;9,114;145,955;484,161;27,949;141,817;147,680;0,157;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,827;-0,092;141,181;21,894;1,754;422,627;5,322;-14,556;45,561;-0,214;102,339;17,687;0,595;2,546;1,166;-5,318;-0,420;0,787;5,692;-3,693;0,890;40,055;29,566;62,738;25,370;209,845;2,558;1,318;-6,320;15,343;103,375;2,021;18,956;4,245;51,876;-0,615;24,263;-0,308;-0,061;49,987;0,477;1,433;-0,215;0,846;-3,116;0,000;1,931;15,146;-1,107;2,515;43,573;146,647;70,026;15,315;405,697;265,839;6,467;14,157;107,798;34,906;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,020;9,720;-0,501;-0,066;5,286;0,056;-2,605;66,034;0,520;-3,393;-0,633;0,204;-0,540;-1,180;8,352;-1,951;1,521;0,279;0,564;12,196;-5,950;-0,728;-2,158;-4,883;-0,726;0,153;-1,713;0,323;7,328;-3,227;1,373;-1,705;-0,074;29,458;-0,132;20,812;-0,066;-0,013;124,921;-0,119;-0,356;-0,046;-0,040;-0,716;0,000;1,924;-5,386;1,337;-2,572;-1,343;-2,387;0,604;-2,837;5,691;159,277;-1,590;1,935;8,228;-0,372;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,000;-0,053;-0,000;0,478;-0,014;-0,112;-0,396;-0,003;-0,235;-0,004;-0,041;-0,018;-0,015;-0,116;-0,035;-0,003;-0,033;-0,060;-0,127;0,899;-0,191;-0,139;-0,062;-0,019;-0,027;-0,012;-0,055;-0,063;-0,044;-0,019;-0,026;-0,008;-0,241;-0,001;0,775;-0,000;-0,000;0,838;-0,001;-0,002;-0,000;-0,000;-0,040;0,000;-0,022;-0,059;-0,005;-0,018;-0,103;-0,038;-0,446;1,986;-0,098;0,562;-0,032;-0,235;-0,254;-0,010;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,196;0,120;953,143;1,712;252,594;173,202;30,117;108,291;1,595;-5,451;-0,511;77,765;35,549;75,606;0,353;-11,428;-10,039;-7,253;-12,222;13,608;2,141;3,294;6,677;16,213;-8,888;-11,788;11,586;-6,456;1,131;4,378;-1,766;-4,781;0,240;35,920;0,120;-0,196;12,850;-0,662;-3,086;0,414;-0,587;3,824;0,000;475,722;0,892;-1,289;0,495;17,716;-11,856;58,347;4,861;5,692;20,498;-4,514;-13,831;5322,390;209,334;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,840;21,950;2,879;2,831;12,232;0,722;74,576;1,350;17,056;-1,797;0,227;9,834;43,115;0,704;-3,708;0,482;12,379;-16,044;-5,933;-0,849;31,848;6,919;-2,325;-1,554;-1,548;-10,033;-0,440;405,250;564,424;0,140;5,409;-0,355;0,262;-0,178;-0,036;-2,750;0,698;-0,960;-0,124;-0,107;11,135;0,000;1,769;-1,032;-1,833;-1,815;-3,271;0,779;22,276;5,763;2,034;40,463;-3,258;41,425;11,882;-2,704;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,001;-0,046;0,663;3,209;-0,011;0,296;-0,015;-0,137;-0,059;-0,051;-0,388;-0,116;0,990;-0,111;-0,201;-0,422;0,546;0,427;-0,465;-0,208;-0,064;-0,091;-0,040;-0,182;-0,211;-0,146;0,944;-0,087;-0,025;0,277;-0,003;-0,013;-0,002;-0,000;-0,808;-0,003;-0,008;-0,001;-0,001;-0,135;0,000;-0,073;-0,196;-0,016;-0,060;0,690;-0,126;-0,337;-0,137;0,707;0,250;0,903;0,294;0,239;-0,032;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,437;-10,666;4696,770;-2,934;-37,611;-1,111;16,017;-7,788;0,580;7,191;0,619;0,592;21,025;-4,292;-33,634;7,287;2173,780;55,942;1350,826;416,320;5,394;-9,665;29,390;1069,626;947,821;2,970;-10,657;6,371;211,805;1,083;648,773;-1,351;-0,522;602,051;-4,702;-0,230;0,694;2,217;62,134;0,000;192,613;-21,757;-4,205;71,836;2220,186;67,681;1327,774;9,141;444,080;1778,266;22,517;-45,649;603,747;72,987;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,411;17,478;-0,337;-1,678;-0,438;-0,016;2,270;-1,515;9,302;2,639;-0,342;-3,324;2,203;-1,076;0,760;1,305;-0,197;5,067;0,121;4,394;0,833;1,718;-1,170;-2,308;-0,840;2,486;-0,748;-7,693;-0,091;-0,062;0,959;-0,009;-4,557;-0,082;-0,246;-0,032;-0,027;5,144;0,000;-1,162;4,394;-0,470;0,244;3,229;0,307;7,606;-1,020;3,773;2,060;1,870;0,420;0,908;1,061;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415,620;74,042;281,582;2,631;-7,362;0,023;-3,081;9,328;-0,130;-1,775;3,066;18,383;22,858;31,810;69,828;10,745;-0,306;0,012;2,892;2,756;-2,538;-8,411;-3,144;8,777;-3,451;-2,000;57,096;-0,750;278,131;0,663;-0,075;32,617;-0,675;-2,025;-0,262;-0,225;17,390;0,000;-0,125;-6,885;0,291;-1,058;22,700;-7,850;507,900;27,451;-6,019;561,636;31,269;143,905;256,466;-3,693;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,422;289,364;-1,352;6,539;5,555;-1,811;22,120;74,892;-3,110;21,538;239,145;38,406;13,813;68,124;31,640;364,275;1,839;24,489;-0,224;10,512;-18,477;-15,751;10,133;2,826;-2,407;184,072;-0,376;180,805;-0,188;-0,264;537,233;-2,376;1,930;-0,924;2,604;49,826;0,000;-4,863;19,726;1,124;7,700;7,586;4,425;766,309;53,964;16,502;1276,486;23,720;267,996;187,552;-6,096;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,637;0,894;1,014;0,567;0,630;0,248;2,179;-0,085;2,212;0,554;1,047;0,465;6,996;4,939;-1,543;-0,472;-0,671;-0,294;1,707;1,503;0,952;0,548;-0,641;0,818;2,700;-0,023;1,684;-0,011;-0,002;4,836;-0,020;-0,061;-0,008;-0,007;0,017;0,000;-0,540;0,589;-0,117;-0,441;-1,517;0,080;-1,805;0,003;-0,344;3,313;1,227;33,047;30,643;-0,237;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,312;85,981;5,337;-1,101;177,318;19,097;-0,477;11,572;13,561;3,863;1,560;16,472;16,769;3,295;-3,375;-2,897;4,555;-8,982;-2,546;-3,582;58,221;13,293;2,271;364,014;-0,487;92,081;-0,782;-0,156;74,100;1,827;-0,991;0,531;-0,469;67,502;0,000;1,747;17,126;-1,591;8,512;12,950;-2,408;822,170;14,134;-3,228;1073,212;522,583;11,607;108,781;-5,586;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,318;2,451;3,538;-0,607;0,912;0,892;-0,058;0,111;-1,970;-0,648;-2,926;-2,371;1,065;0,395;0,140;-0,381;-0,734;-1,007;-0,384;1,419;-0,832;-0,241;-4,479;-0,029;3,660;-0,015;-0,003;3,058;0,975;-0,079;-0,010;-0,009;1,750;0,000;0,308;1,179;-0,151;-0,573;3,939;-1,212;0,673;0,717;1,007;2,156;-0,021;-3,225;1,642;-0,308;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,783;-3,540;-2,178;1,894;-1,029;-1,805;-3,571;11,747;1,492;11,821;0,699;3,026;-1,643;-3,017;1,525;-0,900;-4,470;11,598;1,569;17,791;-1,237;7,783;-0,274;9,406;-0,137;-0,027;-5,716;0,767;0,274;-0,096;-0,082;-2,851;0,000;0,604;-3,136;1,632;-1,270;1,560;-0,033;62,170;58,608;2,166;-12,423;-1,458;15,879;-7,818;2,211;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,965;2,671;-2,478;-0,446;-2,302;0,386;2,440;-1,698;0,892;-7,563;-0,919;0,556;1,551;-1,545;1,093;-0,002;0,452;-0,390;-1,338;-0,977;-1,936;-0,119;-6,898;-0,059;-0,012;1,170;-0,107;0,686;-0,042;-0,036;-2,185;0,000;-1,823;5,702;-0,613;-0,295;-1,968;-2,871;-13,919;1,821;-7,479;-12,843;2,932;9,588;3,069;-1,245;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,675;-2,840;-0,381;-2,690;0,492;-1,471;9,592;14,096;9,784;0,254;-0,097;-0,984;-0,311;-1,975;-2,918;-2,807;-1,052;0,164;0,173;0,416;-0,102;22,924;-0,051;-0,010;60,001;0,914;0,732;-0,036;-0,030;0,612;0,000;-1,411;3,726;0,483;-0,970;5,172;0,894;42,923;-3,525;1,624;36,224;-0,529;50,832;78,638;0,952;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,336;1,249;4,257;5,103;-15,218;3,705;-12,617;-0,663;-12,621;-3,648;-4,136;-0,695;472,345;-4,850;-1,181;9,324;3,169;-1,167;-8,880;0,263;-0,608;-0,388;-0,078;-9,889;-0,698;-0,016;-0,271;0,806;2,623;0,000;-0,723;-4,265;0,162;-1,548;-2,661;1,625;-24,238;-4,166;3,100;-17,860;-3,165;-2,233;28,391;5,418;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,870;-0,280;-4,947;4,836;-0,115;-3,180;4,926;-1,364;3,303;6,392;-1,999;-8,708;-1,578;0,222;-2,677;46,470;2,151;42,769;0,780;27,008;-0,116;-0,023;34,837;-0,209;6,460;-0,081;-0,070;12,321;0,000;-0,440;2,642;-0,183;-4,525;-1,063;-2,408;156,524;7,056;-4,883;119,707;1,036;70,168;75,026;2,644;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,188;0,534;-2,126;-1,689;0,544;0,702;1,502;-0,479;0,330;-0,298;0,669;-1,585;0,938;1,549;-0,649;-0,188;-1,707;-0,023;-3,999;-0,011;-0,002;-1,737;-0,021;-0,062;-0,008;-0,007;0,003;0,000;-0,547;0,570;-0,118;0,560;2,591;-0,947;-4,253;-1,025;-1,410;-0,566;0,205;-1,574;1,248;-0,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,147;-4,467;-9,257;10,519;-5,353;-3,850;-2,617;0,533;-1,881;3,157;-0,958;7,830;-2,494;-1,215;1,210;7,978;-0,223;5,553;-0,111;-0,022;1,136;-0,201;-0,602;-0,078;-0,067;4,513;0,000;-0,226;-8,126;-0,136;-2,314;9,361;-8,181;1,896;5,403;-3,927;-8,150;2,372;-3,860;-8,026;-1,321;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
