;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,041;22,337;-16,529;-24,588;-51,345;-11,474;25,377;-21,366;4,413;-36,507;-15,189;-30,100;49,246;-23,946;-7,585;5,704;2,021;5,155;-92,655;5,563;-1,098;-98,099;-5,799;3,026;-2,699;-0,509;-5,270;0,000;-23,387;26,504;4,855;-9,480;50,758;-14,439;-5,087;14,060;-15,602;-114,879;-41,455;32,521;-126,893;31,283;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,340;-68,343;-31,945;105,716;48,872;-28,427;58,222;-16,334;-9,069;9,288;-93,310;-10,402;-22,547;8,890;-6,093;73,961;-31,434;-204,031;-16,360;-0,719;-34,545;-34,129;-61,833;1,659;8,966;25,255;0,000;33,394;-21,328;27,886;-82,682;-28,911;50,094;-177,902;-32,027;-23,055;43,241;11,184;-31,719;6,302;-9,932;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-139,743;-26,161;-28,000;33,572;-18,083;-16,688;-11,590;26,313;-25,015;-65,089;8,254;-37,435;26,562;-30,324;-84,120;45,498;-190,833;-1,488;-8,606;-31,938;-17,677;-9,890;-32,551;-9,414;-53,826;0,000;53,803;17,029;-46,756;-69,892;-4,914;-4,365;-166,899;-87,165;-2,853;0,064;9,871;122,214;28,935;-32,772;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-34,226;-123,653;-129,025;-74,164;-31,284;-138,979;33,098;19,460;-0,951;-15,601;-30,192;-28,069;-43,321;-312,326;33,984;-107,677;-4,269;-2,632;0,964;-0,691;5,445;12,130;8,760;12,513;0,000;-138,065;-57,923;15,748;-168,680;0,320;-38,074;56,760;-133,058;15,855;-296,892;-19,607;-49,874;-129,039;-26,413;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-33,049;12,636;12,597;-29,024;-40,207;-27,041;-107,763;72,289;55,376;6,223;-105,453;-22,526;-254,047;-78,280;-184,299;47,727;-21,850;-27,534;11,899;-88,151;-4,457;36,280;-21,267;0,000;-68,779;-13,515;30,899;-94,238;-57,521;-5,086;-45,731;61,771;45,503;-148,374;-52,058;-35,462;-61,347;-51,270;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-68,054;27,597;-89,247;-31,781;60,330;80,210;-47,733;-170,077;5,084;113,708;27,279;-149,294;56,760;-50,519;1,586;-5,742;95,825;38,546;-57,460;19,206;-10,201;12,405;0,000;-55,108;23,611;30,753;-31,912;-68,912;-36,417;-136,992;-89,530;-78,762;-55,309;-7,230;-9,205;-173,836;-20,898;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108,456;-126,017;-85,638;-77,750;-103,437;-132,085;-43,338;-6,434;55,092;-97,935;91,208;-9,986;-69,563;0,505;0,268;119,072;40,113;24,746;-11,609;-28,900;-52,585;0,000;56,638;21,522;37,853;-38,542;-52,356;-8,160;-11,530;-76,012;-28,285;-15,195;-64,040;-106,023;-9,072;-78,925;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-47,799;20,929;-14,500;-90,214;9,476;-40,294;-1,347;40,460;41,665;-16,477;-13,882;-82,674;1,658;-7,065;-157,373;11,666;12,397;6,291;10,861;36,659;0,000;-13,246;13,588;-19,886;45,221;-20,782;-25,679;-65,446;-8,801;-42,236;-47,482;-58,659;-76,254;-83,192;41,639;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,804;9,172;5,481;6,789;9,090;3,818;-36,167;13,509;-78,688;-23,534;-156,851;-13,661;-5,099;-66,796;0,252;-0,252;2,887;3,034;-16,610;0,000;40,711;39,365;-33,442;4,633;-55,272;-1,670;70,784;14,503;49,471;9,081;37,903;14,080;155,196;8,624;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,292;32,419;-31,610;-18,718;-32,548;-20,696;3,455;-19,939;1,498;48,450;-11,446;-3,547;70,610;5,447;62,631;-1,582;-7,022;7,291;0,000;55,319;26,905;-3,540;-27,100;-31,475;-44,552;-76,136;-21,066;-37,191;14,558;17,924;40,227;42,269;58,717;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,388;-18,976;-3,419;-37,645;13,403;-9,468;-236,374;0,385;-49,912;-14,720;-3,449;66,885;-3,686;-13,157;-3,372;10,067;50,404;0,000;-43,122;-39,170;0,503;16,974;-69,216;2,669;11,583;-6,288;28,400;-39,374;-26,596;7,791;45,903;-25,613;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25,203;15,966;7,561;4,249;-39,996;-29,285;-31,794;-51,222;-7,931;6,899;-117,707;-13,082;-41,235;-4,251;-1,725;-2,573;0,000;-36,251;-52,997;-26,984;59,771;-22,333;-2,285;-47,569;-14,010;77,157;-108,163;-38,214;-71,916;-153,957;21,095;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-32,103;-37,074;-46,169;46,749;32,131;-7,786;-122,227;24,604;-2,219;-138,648;11,971;12,179;-2,509;28,503;17,227;0,000;-60,159;3,045;26,459;44,864;21,603;-11,660;-129,661;-37,681;-103,197;-224,655;5,958;57,614;-114,768;-0,826;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,490;-23,804;-59,522;-33,388;-45,955;-269,286;-7,689;-3,282;-128,455;-20,586;-4,295;-5,581;3,261;35,375;0,000;-18,736;-63,044;-21,486;-9,592;8,414;-27,263;34,755;63,091;-13,292;-31,379;-15,184;-100,618;-41,243;-43,731;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19,118;14,019;48,802;-8,805;62,946;1,592;2,453;-31,417;8,699;-0,925;3,697;-10,915;30,579;0,000;-3,183;-90,806;6,941;14,608;43,270;-68,236;-142,198;-6,144;-8,524;-108,683;1,938;-49,004;-124,395;-22,357;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19,874;-47,901;-9,026;7,366;10,996;3,018;-18,929;16,676;-25,997;0,888;-2,200;0,705;0,000;15,572;21,767;8,861;-29,090;-23,451;9,355;-2,569;-80,063;7,819;-66,884;10,132;-59,555;-16,152;19,128;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19,128;3,483;-193,258;7,836;1,828;-43,597;3,430;-1,906;-3,957;4,523;-4,324;0,000;50,136;3,095;10,092;0,248;8,434;-25,677;82,876;-36,673;-33,674;-28,783;2,212;-81,359;25,682;-3,331;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-143,162;91,542;-11,929;-17,189;-35,643;-61,333;-151,263;20,442;15,721;-49,973;0,000;-28,650;-223,249;-20,938;-59,242;-75,684;-108,569;-34,358;3,320;-123,722;-263,242;-20,738;-109,753;-122,728;60,287;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,091;-0,622;0,656;48,173;3,488;-8,421;-0,898;-2,441;-26,233;0,000;-21,003;1,917;1,905;-5,525;12,626;-13,107;-140,234;-15,763;-11,467;119,599;8,813;9,688;-30,751;4,298;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-57,344;27,440;-5,070;-5,615;-35,943;55,743;-79,937;-69,693;0,000;-22,607;-87,390;-35,552;32,545;-82,423;7,557;-273,019;-89,045;-129,122;-473,659;40,418;-68,323;24,651;-34,870;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,339;-62,392;4,249;-0,493;-1,093;-1,093;-12,314;0,000;-21,837;13,407;-0,882;6,424;-7,724;12,521;-66,064;-16,685;-8,124;-19,403;-4,188;-34,143;-34,423;8,381;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,341;-0,635;-0,522;-0,214;-0,214;-0,923;0,000;-1,860;-4,187;-1,561;-2,285;-3,960;-2,390;-18,762;-0,823;6,553;47,704;4,637;-11,962;-9,767;-3,800;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-43,460;-2,079;-27,389;3,981;-90,234;0,000;75,336;-62,590;-152,346;-108,197;-64,520;-4,423;-28,467;-111,255;-181,934;-303,307;13,597;105,891;-184,811;-87,178;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,950;-0,588;-0,588;-2,830;0,000;-24,510;1,354;2,029;0,245;-22,464;-3,263;-146,039;-13,805;-24,386;84,028;-1,568;19,582;-29,098;-6,061;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,841;-0,630;-38,477;0,000;55,129;3,792;-12,583;2,349;33,767;-45,981;-134,212;14,935;22,634;-343,246;-5,282;61,076;11,310;-1,104;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,689;0,756;0,000;1,546;16,126;2,688;-6,176;12,696;-17,789;44,138;-12,928;-23,594;88,947;0,738;-27,618;-26,001;-4,631;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,649;0,000;-4,689;0,916;10,240;10,193;-22,395;-2,147;2,764;-0,403;13,343;37,224;-10,691;-77,386;3,125;-0,933;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-39,803;44,523;-35,856;7,859;-108,573;-48,497;-264,735;43,501;-69,223;-107,253;0,355;-61,917;-10,603;-6,549;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41,272;-11,635;25,864;2,767;25,849;105,360;17,732;-15,606;-96,298;-4,453;59,521;-87,027;20,663;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,388;2,020;-17,663;-21,317;-83,044;9,374;68,587;-129,282;6,680;-100,169;-173,174;-17,601;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-27,650;-3,507;-2,607;-6,878;-35,867;-40,651;-85,387;-19,171;-109,543;-224,396;-17,529;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-91,190;-60,643;-42,797;14,034;10,818;-168,269;-0,696;-3,949;-98,896;-35,001;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-23,626;-78,960;-36,661;-54,407;-28,324;-12,003;-14,084;-218,566;-95,352;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160,519;1,896;-67,331;-283,042;0,679;-127,565;-145,585;-11,481;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-43,845;-87,841;-207,233;-259,338;-152,968;-108,368;152,018;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,086;-74,565;55,393;-137,301;-6,295;-36,201;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,816;-78,994;-88,519;-31,966;-26,271;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170,050;-112,334;177,256;-209,816;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-38,184;120,848;-24,739;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-30,670;-93,339;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-39,408;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
