;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,113;-0,141;-0,224;-0,462;0,080;-0,711;2,762;0,932;2,598;1,811;2,137;-0,294;17,145;0,000;10,202;-3,137;1,802;-1,046;-0,667;-0,005;3,305;7,376;-0,015;14,712;5,576;-1,712;2,484;-0,114;-0,354;-0,148;0,644;3,429;-0,513;0,240;-1,173;-0,116;-0,114;3,076;12,430;2,256;3,147;1,588;-0,062;-0,645;2,116;2,615;-0,825;0,932;0,559;1,388;6,196;-0,254;-1,635;-0,031;0,471;-0,015;-0,003;5,901;-0,028;-0,083;-0,011;-0,009;0,668;0,000;1,281;17,417;1,847;2,420;8,946;3,795;0,257;-0,366;2,912;-2,354;-1,087;-2,538;-2,040;4,700;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,901;-0,162;-0,334;-0,588;-0,232;-1,493;1,676;-4,018;-1,923;-0,120;-0,212;-4,210;0,000;-11,392;0,746;0,950;0,849;-0,482;-0,003;0,549;-0,279;-0,011;16,734;-0,333;-1,700;5,219;-0,083;-4,638;-0,107;2,043;0,573;0,635;-0,754;0,166;-0,084;-0,814;-1,469;-0,998;-1,588;-3,588;0,795;15,849;-0,466;-0,662;0,715;-1,333;-0,521;-1,065;-0,453;0,378;-0,183;6,025;-0,022;-0,645;-0,011;-0,002;-2,657;-0,020;-0,060;-0,008;-0,007;0,030;0,000;-0,532;48,566;-0,115;-0,435;-2,518;0,092;1,136;1,031;1,756;0,579;-0,786;0,743;1,418;-0,234;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,802;-0,416;-0,459;3,534;2,478;-1,620;0,082;3,421;2,436;-0,265;4,712;0,000;11,042;-2,510;-0,892;-1,770;-0,600;-0,004;2,085;-0,600;-0,014;3,371;1,597;2,819;11,558;-0,103;-3,890;0,869;-0,234;-0,541;0,544;-2,493;0,970;-0,104;-1,015;-1,831;2,416;3,813;0,589;2,053;1,169;-0,581;0,185;-0,362;-0,643;-0,901;-0,312;-0,565;0,222;-0,229;1,333;-0,028;4,914;-0,014;-0,003;2,380;-0,025;-0,075;-0,010;-0,008;1,817;0,000;-0,664;1,277;0,860;-0,543;-0,032;2,907;61,190;-0,229;-0,898;2,242;0,033;4,728;3,152;-0,292;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,350;-2,180;0,573;-2,909;4,487;-1,542;0,435;-2,275;1,588;-4,834;0,000;-1,391;0,492;-1,193;2,763;-0,958;-0,007;4,497;4,558;-0,022;25,966;-0,662;15,348;2,135;0,839;0,518;0,790;2,072;-0,863;0,270;0,612;0,343;0,837;-0,605;-1,898;2,223;-2,076;-1,791;3,735;25,615;0,083;1,718;-0,577;-0,610;2,049;-1,100;1,115;3,797;-0,365;-1,931;-0,044;-2,361;-0,022;-0,004;56,477;-0,040;-0,120;-0,016;-0,013;0,074;0,000;-0,049;2,261;-0,229;0,143;1,213;-1,832;16,331;-1,985;-0,591;12,304;-1,562;3,727;4,010;0,540;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,726;2,032;-2,133;7,406;0,647;-2,753;-3,765;0,137;18,853;0,000;46,493;17,560;1,449;-1,957;-0,961;-0,014;12,640;12,061;-0,046;84,741;0,655;5,458;8,368;0,667;9,075;-0,439;-2,066;2,264;-0,510;-3,258;-0,422;0,663;0,728;3,207;19,818;-0,346;-1,964;11,319;78,834;9,212;4,385;10,914;0,677;3,937;-2,323;1,176;12,608;-0,751;20,441;0,913;-0,800;-0,046;-0,009;2,962;-0,082;0,759;-0,032;-0,027;12,256;0,000;2,878;3,350;-0,471;0,238;-2,002;4,363;64,836;-1,034;7,889;15,512;2,874;14,424;9,539;0,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,052;15,297;13,665;0,028;11,959;9,063;-4,495;235,034;0,000;645,485;-1,266;12,857;3,998;2,207;0,898;122,770;20,569;-0,513;113,621;-0,506;15,926;492,286;1,465;13,810;1,389;7,252;31,858;4,082;4,098;-5,969;-2,796;11,480;2,211;101,390;41,271;83,527;30,941;24,483;6,102;6,718;2,505;11,522;2,084;3,332;-0,736;20,781;1,059;678,342;3,181;178,564;-0,513;2,000;607,538;0,129;-1,718;-0,359;-0,308;10,160;0,000;-3,292;10,260;2,083;10,663;59,322;0,233;28,551;15,931;15,497;693,024;53,127;136,478;125,051;-1,254;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,841;-10,656;8,993;-1,799;-8,327;1,841;16,458;0,000;30,780;-0,962;-7,076;-3,013;2,853;-0,051;24,410;-1,280;-0,171;41,387;1,028;1,265;48,933;2,806;0,048;0,393;3,198;3,573;2,488;3,032;1,411;-1,284;2,941;12,752;-11,266;0,016;-2,127;-14,831;10,920;0,022;-1,937;-1,384;3,375;0,224;2,246;0,212;-1,488;-1,792;-3,250;0,675;100,934;-0,171;-0,034;455,310;-0,308;-0,924;0,897;-0,103;8,611;0,000;-2,019;1,880;0,273;1,510;17,140;-5,893;50,126;-0,874;-4,978;587,613;3,372;-5,695;26,515;0,496;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,278;-22,486;14,987;-10,073;-2,172;864,644;0,000;415,563;-12,008;-10,778;-11,255;-6,112;-0,239;320,144;38,083;-0,796;275,957;13,128;7,298;291,517;-1,573;-9,914;2,079;17,167;-3,831;-4,774;150,875;-6,946;-2,733;-4,609;-0,183;89,231;103,942;156,920;101,022;7,100;10,221;10,517;35,658;156,414;18,865;46,681;26,303;12,600;-1,179;76,597;0,568;388,546;-0,796;0,920;719,377;0,727;19,467;-0,557;-0,478;106,911;0,000;-6,461;166,132;24,224;17,807;159,594;196,315;484,504;22,878;141,088;1016,009;-2,597;156,357;326,070;-1,523;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,841;13,432;-5,747;9,049;406,169;0,000;339,165;3,323;9,655;-3,926;2,121;0,871;388,035;40,740;-0,646;-13,369;-0,015;25,875;-20,971;0,545;33,958;-3,009;-13,749;-5,861;0,988;-5,926;-9,209;-0,585;5,606;158,030;92,052;102,673;0,063;61,797;4,245;-7,683;7,880;5,654;-3,477;0,885;6,399;-5,896;48,208;-3,145;5,030;-0,227;1280,966;-0,646;0,935;257,126;-0,098;-1,359;-0,452;0,677;33,622;0,000;8,846;25,586;0,803;9,066;16,069;11,325;602,598;16,662;-3,639;592,836;0,779;437,967;379,855;2,481;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,015;22,381;-1,467;498,777;0,000;3586,445;-7,044;4,874;-6,901;14,076;-0,209;386,471;1,668;1,443;71,544;7,163;-12,294;140,484;2,338;4,011;2,947;-2,899;-0,206;-5,963;-22,470;-3,122;3,339;-5,406;2,143;6,956;62,770;48,491;33,097;4,334;-3,244;9,416;20,551;3,899;-6,775;-4,616;0,756;1,529;-2,869;80,530;-0,323;675,019;0,373;-0,139;379,428;-1,254;-0,551;-0,487;-0,418;141,101;0,000;-4,153;30,509;5,673;-3,504;12,059;-1,210;1228,539;15,743;6,092;843,286;-3,644;324,005;392,381;-1,722;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,780;2,176;666,610;0,000;2516,188;7,881;5,248;-9,050;-3,668;-0,166;378,343;16,243;0,503;89,349;2,603;18,736;70,854;3,303;22,905;-2,139;-4,676;6,098;1,778;-5,501;-6,731;0,079;-4,042;2,618;13,301;83,180;100,580;59,269;37,718;42,761;6,628;17,419;-10,149;-0,989;-5,621;-4,401;21,907;-5,907;52,313;-1,105;866,670;-0,552;0,945;128,348;0,061;-0,873;-0,387;0,724;103,028;0,000;3,393;-1,017;-2,527;9,227;4,090;21,680;680,825;37,198;-1,231;474,051;3,755;340,981;379,390;-3,111;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,508;1502,282;0,000;281,901;-15,189;9,192;25,812;-3,563;-0,090;344,813;1,922;0,731;828,123;1,437;-7,077;15,866;-1,181;-4,281;-0,808;-11,157;-0,228;-2,687;18,276;-1,847;-0,180;-6,177;1,651;22,596;54,771;-13,951;15,769;8,660;5,149;6,186;3,610;-10,525;4,959;3,886;0,298;0,734;2,318;83,053;0,433;230,112;-0,299;-0,060;163,412;-0,538;0,448;-0,209;-0,179;21,652;0,000;-2,845;15,193;0,014;2,850;19,931;13,913;469,832;23,380;-5,207;306,726;-0,216;119,554;348,459;-2,128;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84,361;0,000;99,403;-2,332;1,000;-2,758;0,763;-0,009;3,391;2,739;-0,029;35,349;-0,867;-1,938;4,402;0,789;2,395;-0,280;-2,611;1,895;-0,967;55,097;-2,209;-0,218;0,920;1,286;-3,862;30,404;16,668;-0,458;-1,921;-0,205;-0,713;-0,756;-0,412;-1,975;35,880;-0,173;3,410;0,527;-4,476;-0,058;10,465;-0,029;-0,006;-0,217;-0,052;-0,157;-0,020;-0,017;-0,534;0,000;1,642;4,445;-0,300;1,892;-1,379;4,706;9,956;-0,569;21,754;-8,562;-1,035;-3,057;1,283;0,396;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;759,643;733,415;719,591;1381,219;17,155;2,412;6282,611;499,002;1,415;6810,454;5,900;304,549;284,519;36,307;786,917;29,624;406,524;-21,139;91,714;7,524;64,668;1,815;-15,659;-21,987;-46,761;14,201;4136,515;-3,943;370,261;353,120;9,245;-15,871;-35,589;143,913;840,000;272,526;222,063;-6,104;91,791;1,727;293,676;-0,791;-0,597;22,298;1,212;-7,332;0,096;-1,178;-2,846;0,000;595,345;-29,395;-6,578;400,723;342,495;830,548;477,741;20,215;2217,367;426,578;99,636;-48,955;5362,570;212,143;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3085,199;2640,994;653,237;393,763;0,611;393,336;268,374;10,125;1515,728;16,003;1146,925;3089,720;35,496;349,283;11,764;22,170;378,052;327,821;2131,240;733,212;73,603;736,857;1398,709;2855,563;3639,587;234,614;607,897;26,263;-2,721;61,020;13,129;626,113;852,650;-7,118;34,898;149,127;94,205;2489,049;-2,967;2346,386;1,312;0,242;1279,151;-1,830;14,118;-1,507;2,444;391,577;0,000;3,682;9,016;0,419;24,405;139,330;32,750;4161,819;5,757;104,749;4736,863;55,917;428,279;379,639;14,359;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,523;-6,701;-6,697;-0,188;162,348;29,881;-0,626;149,675;-1,589;-22,468;180,999;-0,380;36,661;2,498;5,201;-2,980;2,680;43,000;2,986;4,876;20,932;8,650;84,909;90,863;82,454;169,517;37,165;11,295;25,059;-0,268;-7,714;1,316;-9,066;5,571;29,903;7,822;906,319;0,874;4,894;-0,626;-0,125;134,898;-1,127;-2,318;0,625;-0,375;72,878;0,000;-0,975;7,374;-2,198;116,570;103,743;68,773;641,279;57,067;77,135;526,693;4,251;312,312;127,783;31,644;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,605;-0,174;-0,133;175,018;19,721;1,647;179,614;19,323;-8,912;143,220;-2,230;23,255;11,434;26,970;-1,457;-3,165;-9,298;-2,957;0,862;14,177;61,045;102,894;68,608;46,508;10,688;93,085;7,805;78,033;11,566;-6,072;13,460;8,639;6,192;11,799;1,105;460,476;0,160;446,082;-0,442;-0,088;96,537;-0,796;-0,299;-0,310;-0,265;10,708;0,000;27,267;-4,634;-0,378;10,053;69,706;85,009;197,154;9,114;145,955;491,420;27,949;141,817;147,680;0,157;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,827;-0,092;141,181;21,894;1,754;438,571;5,322;-14,556;52,294;-0,214;102,339;17,687;0,595;2,546;1,166;-5,318;-0,420;0,787;5,692;-3,693;0,890;40,055;29,566;62,738;25,370;209,845;2,558;1,318;-6,320;15,343;103,375;2,021;18,956;4,245;51,876;-0,615;23,616;-0,308;-0,061;49,987;0,477;1,433;-0,215;0,846;-3,116;0,000;1,931;15,146;-1,107;2,515;43,573;146,647;69,282;15,315;405,697;272,757;6,467;14,157;107,798;34,906;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,020;9,720;-0,501;-0,066;4,199;0,056;-2,605;64,470;0,520;-3,393;-0,633;0,204;-0,540;-1,180;8,352;-1,951;1,521;0,279;0,564;12,196;-5,950;-0,728;-2,158;-4,883;-0,726;0,153;-1,713;0,323;7,328;-3,227;1,373;-1,705;-0,074;29,458;-0,132;20,965;-0,066;-0,013;124,921;-0,119;-0,356;-0,046;-0,040;-0,716;0,000;1,924;-5,386;1,337;-2,572;-1,343;-2,387;1,334;-2,837;5,691;159,046;-1,590;1,935;8,228;-0,372;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,000;-0,053;-0,000;0,347;-0,014;-0,112;-0,404;-0,003;-0,235;-0,004;-0,041;-0,018;-0,015;-0,116;-0,035;-0,003;-0,033;-0,060;-0,127;0,899;-0,191;-0,139;-0,062;-0,019;-0,027;-0,012;-0,055;-0,063;-0,044;-0,019;-0,026;-0,008;-0,241;-0,001;0,756;-0,000;-0,000;0,838;-0,001;-0,002;-0,000;-0,000;-0,040;0,000;-0,022;-0,059;-0,005;-0,018;-0,103;-0,038;-0,442;1,986;-0,098;0,446;-0,032;-0,235;-0,254;-0,010;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,196;0,120;1066,357;1,712;252,594;165,210;30,117;108,291;1,595;-5,451;-0,511;77,765;35,549;75,606;0,353;-11,428;-10,039;-7,253;-12,222;13,608;2,141;3,294;6,677;16,213;-8,888;-11,788;11,586;-6,456;1,131;4,378;-1,766;-4,781;0,240;33,025;0,120;-0,196;12,850;-0,662;-3,086;0,414;-0,587;3,824;0,000;475,722;0,892;-1,289;0,495;17,716;-11,856;69,840;4,861;5,692;8,889;-4,514;-13,831;5322,390;209,334;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,840;24,048;2,879;2,831;7,468;0,722;74,576;1,350;17,056;-1,797;0,227;9,834;43,115;0,704;-3,708;0,482;12,379;-16,044;-5,933;-0,849;31,848;6,919;-2,325;-1,554;-1,548;-10,033;-0,440;405,250;564,424;0,140;5,409;-0,355;0,226;-0,178;-0,036;-2,750;0,698;-0,960;-0,124;-0,107;11,135;0,000;1,769;-1,032;-1,833;-1,815;-3,271;0,779;27,234;5,763;2,034;45,188;-3,258;41,425;11,882;-2,704;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,599;-0,046;0,663;2,922;-0,011;0,296;-0,015;-0,137;-0,059;-0,051;-0,388;-0,116;0,990;-0,111;-0,201;-0,422;0,546;0,427;-0,465;-0,208;-0,064;-0,091;-0,040;-0,182;-0,211;-0,146;0,944;-0,087;-0,025;0,277;-0,003;-0,043;-0,002;-0,000;-0,808;-0,003;-0,008;-0,001;-0,001;-0,135;0,000;-0,073;-0,196;-0,016;-0,060;0,690;-0,126;-0,426;-0,137;0,707;0,029;0,903;0,294;0,239;-0,032;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,566;-8,196;5147,627;-3,480;-37,322;-0,256;16,264;-9,955;1,798;8,168;-2,605;-0,264;21,485;-3,395;-31,624;-9,970;2185,008;45,864;1463,485;437,707;3,886;-8,337;27,516;1070,142;1003,525;1,197;-8,402;6,451;209,860;0,365;691,036;-1,417;-0,504;617,955;-4,534;-1,587;0,387;2,353;70,627;0,000;274,199;-14,367;-2,966;73,824;2246,483;61,706;1424,772;11,500;446,303;2035,959;14,964;-53,970;630,649;75,316;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,411;15,153;-0,337;-1,678;-0,438;-0,016;2,270;-1,515;9,302;2,639;-0,342;-3,324;2,203;-1,076;0,760;1,305;-0,197;5,067;0,121;4,394;0,833;1,718;-1,170;-2,308;-0,840;2,486;-0,748;-7,693;-0,091;-0,269;0,959;-0,009;-4,557;-0,082;-0,246;-0,032;-0,027;5,144;0,000;-1,162;4,394;-0,470;0,244;3,229;0,307;4,661;-1,020;3,773;-1,059;1,870;0,420;0,908;1,061;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557,645;74,042;281,582;2,631;-7,362;0,023;-3,081;9,328;-0,130;-1,775;3,066;18,383;22,858;31,810;69,828;10,745;-0,306;0,012;2,892;2,756;-2,538;-8,411;-3,144;8,777;-3,451;-2,000;57,096;-0,750;282,417;0,663;-0,075;32,617;-0,675;-2,025;-0,262;-0,225;17,390;0,000;-0,125;-6,885;0,291;-1,058;22,700;-7,850;504,403;27,451;-6,019;566,895;31,269;143,905;256,466;-3,693;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,756;441,502;-1,117;3,677;5,013;-2,588;20,872;75,012;-1,516;25,632;244,277;32,671;15,002;62,847;27,228;409,383;2,319;17,899;3,969;14,278;-20,151;-9,665;6,896;2,825;-1,745;192,721;-0,507;186,855;-0,253;-0,270;532,451;-2,426;3,453;-0,943;2,421;58,017;0,000;-4,912;17,881;2,268;6,195;8,071;2,870;825,950;51,388;15,814;1499,538;23,151;278,407;178,202;-5,688;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,637;0,894;1,014;0,567;0,630;0,248;2,179;-0,085;2,212;0,554;1,047;0,465;6,996;4,939;-1,543;-0,472;-0,671;-0,294;1,707;1,503;0,952;0,548;-0,641;0,818;2,700;-0,023;1,274;-0,011;-0,002;4,836;-0,020;-0,061;-0,008;-0,007;0,017;0,000;-0,540;0,589;-0,117;-0,441;-1,517;0,080;-1,266;0,003;-0,344;3,418;1,227;33,047;30,643;-0,237;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,312;85,981;5,337;-1,101;177,318;19,097;-0,477;11,572;13,561;3,863;1,560;16,472;16,769;3,295;-3,375;-2,897;4,555;-8,982;-2,546;-3,582;58,221;13,293;2,271;364,014;-0,487;96,380;-0,782;-0,156;74,100;1,827;-0,991;0,531;-0,469;67,502;0,000;1,747;17,126;-1,591;8,512;12,950;-2,408;814,625;14,134;-3,228;1108,281;522,583;11,607;108,781;-5,586;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,318;2,451;3,538;-0,607;0,912;0,892;-0,058;0,111;-1,970;-0,648;-2,926;-2,371;1,065;0,395;0,140;-0,381;-0,734;-1,007;-0,384;1,419;-0,832;-0,241;-4,479;-0,029;4,260;-0,015;-0,003;3,058;0,975;-0,079;-0,010;-0,009;1,750;0,000;0,308;1,179;-0,151;-0,573;3,939;-1,212;2,044;0,717;1,007;0,996;-0,021;-3,225;1,642;-0,308;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,783;-3,540;-2,178;1,894;-1,029;-1,805;-3,571;11,747;1,492;11,821;0,699;3,026;-1,643;-3,017;1,525;-0,900;-4,470;11,598;1,569;17,791;-1,237;7,783;-0,274;11,594;-0,137;-0,027;-5,716;0,767;0,274;-0,096;-0,082;-2,851;0,000;0,604;-3,136;1,632;-1,270;1,560;-0,033;64,313;58,608;2,166;-15,964;-1,458;15,879;-7,818;2,211;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,965;2,671;-2,478;-0,446;-2,302;0,386;2,440;-1,698;0,892;-7,563;-0,919;0,556;1,551;-1,545;1,093;-0,002;0,452;-0,390;-1,338;-0,977;-1,936;-0,119;-7,123;-0,059;-0,012;1,170;-0,107;0,686;-0,042;-0,036;-2,185;0,000;-1,823;5,702;-0,613;-0,295;-1,968;-2,871;-14,730;1,821;-7,479;-10,832;2,932;9,588;3,069;-1,245;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,675;-2,840;-0,381;-2,690;0,492;-1,471;9,592;14,096;9,784;0,254;-0,097;-0,984;-0,311;-1,975;-2,918;-2,807;-1,052;0,164;0,173;0,416;-0,102;21,470;-0,051;-0,010;60,001;0,914;0,732;-0,036;-0,030;0,612;0,000;-1,411;3,726;0,483;-0,970;5,172;0,894;45,729;-3,525;1,624;34,411;-0,529;50,832;78,638;0,952;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,336;1,249;4,257;5,103;-15,218;3,705;-12,617;-0,663;-12,621;-3,648;-4,136;-0,695;472,345;-4,850;-1,181;9,324;3,169;-1,167;-8,880;0,263;-0,082;-0,388;-0,078;-9,889;-0,698;-0,016;-0,271;0,806;2,623;0,000;-0,723;-4,265;0,162;-1,548;-2,661;1,625;-28,580;-4,166;3,100;-17,122;-3,165;-2,233;28,391;5,418;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,870;-0,280;-4,947;4,836;-0,115;-3,180;4,926;-1,364;3,303;6,392;-1,999;-8,708;-1,578;0,222;-2,677;46,470;2,151;42,769;0,780;27,326;-0,116;-0,023;34,837;-0,209;6,460;-0,081;-0,070;12,321;0,000;-0,440;2,642;-0,183;-4,525;-1,063;-2,408;156,419;7,056;-4,883;118,670;1,036;70,168;75,026;2,644;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,188;0,534;-2,126;-1,689;0,544;0,702;1,502;-0,479;0,330;-0,298;0,669;-1,585;0,938;1,549;-0,649;-0,188;-1,707;-0,023;-4,173;-0,011;-0,002;-1,737;-0,021;-0,062;-0,008;-0,007;0,003;0,000;-0,547;0,570;-0,118;0,560;2,591;-0,947;-4,455;-1,025;-1,410;-1,126;0,205;-1,574;1,248;-0,240;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,147;-4,467;-9,257;10,519;-5,353;-3,850;-2,617;0,533;-1,881;3,157;-0,958;7,830;-2,494;-1,215;1,210;7,978;-0,223;5,955;-0,111;-0,022;1,136;-0,201;-0,602;-0,078;-0,067;4,513;0,000;-0,226;-8,126;-0,136;-2,314;9,361;-8,181;-0,206;5,403;-3,927;-5,777;2,372;-3,860;-8,026;-1,321;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
