;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,455;0,444;-0,907;-0,851;-4,075;-2,822;-1,041;8,463;13,427;-1,900;2,125;-1,186;18,736;0,000;5,311;-7,518;9,585;-0,592;1,438;-0,019;0,664;5,578;-0,062;7,155;7,351;-6,841;3,646;-0,461;-4,014;-0,599;-0,373;5,803;0,992;-3,848;-2,706;-0,467;-0,435;4,664;9,175;-0,076;5,075;-2,110;-1,135;-0,564;4,602;2,488;-2,200;-0,062;-2,781;0,564;4,774;-1,028;4,683;-0,124;13,106;-0,062;-0,012;6,950;-0,112;-0,336;-0,043;-0,037;2,967;0,000;0,094;15,666;1,382;3,730;9,506;2,156;4,121;-2,478;1,042;-8,733;-0,266;-2,229;-2,393;5,826;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,611;-0,655;-0,331;0,936;-0,844;-0,423;7,449;-10,777;2,352;-1,172;-0,856;-8,206;0,000;-10,314;0,263;-1,848;3,030;-0,912;-0,013;-5,971;-2,087;-0,045;13,014;-1,349;-1,188;-0,245;-0,333;-7,797;-0,432;0,141;-0,731;0,543;4,301;-2,422;-0,337;0,851;2,634;2,334;-2,514;0,075;-3,740;13,298;-0,866;-2,701;0,886;3,148;1,284;-3,249;-0,796;-0,487;-0,741;7,183;-0,090;1,696;-0,045;-0,009;-1,606;-0,081;-0,242;-0,031;-0,027;-1,865;0,000;-2,175;49,357;-0,464;1,317;2,058;1,493;1,211;0,155;3,722;-12,558;-1,127;0,262;-2,368;0,075;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,226;-1,690;-1,844;6,493;4,095;-5,476;-1,893;-6,970;2,238;0,967;4,221;0,000;-18,065;-9,871;1,915;-3,838;-1,393;-0,017;-4,806;1,991;-0,056;17,948;1,389;4,089;15,151;-0,415;-10,927;0,472;-0,872;-1,167;1,198;3,667;-1,175;-0,421;-1,027;-4,305;-5,623;4,562;2,736;-1,315;5,197;0,728;0,800;0,602;-1,446;0,809;-1,123;0,814;0,961;-0,925;1,376;-0,112;-1,144;-0,056;-0,011;1,751;-0,101;-0,303;-0,039;-0,034;0,331;0,000;-2,715;2,345;0,433;0,882;-0,553;3,732;58,627;1,269;-1,019;-3,210;1,226;8,319;-1,029;0,860;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,437;7,031;-4,865;-10,746;3,579;-1,533;-1,286;-10,168;0,334;-1,551;0,000;22,739;-10,785;-4,722;9,631;1,301;-0,027;13,241;1,292;-0,089;27,731;-2,692;22,317;1,388;1,363;-7,962;2,182;-0,726;-3,511;1,111;7,630;3,637;1,354;0,700;-1,180;-4,640;-3,601;0,432;5,991;31,167;1,392;1,934;-1,279;2,063;3,763;-6,468;-0,540;3,234;-0,460;-8,360;-0,179;-8,867;-0,089;-0,018;53,356;-0,161;-0,484;-0,063;-0,054;-0,499;0,000;-0,184;-0,986;0,090;-0,430;-2,648;1,990;9,775;-2,829;-3,846;26,599;-5,380;4,950;11,846;3,228;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,666;-1,601;-10,596;-1,360;4,034;7,056;-6,527;-2,500;24,848;0,000;36,434;6,157;13,320;-3,311;-1,744;0,963;21,372;17,375;-0,185;87,785;2,732;0,273;31,228;0,674;26,823;-1,783;-5,093;1,084;-1,021;-7,120;-5,796;0,655;1,087;8,053;28,928;2,340;-2,424;4,575;76,572;7,848;1,531;9,717;0,347;-4,087;-4,849;2,907;11,546;-1,001;20,749;1,670;4,505;-0,185;-0,037;20,530;-0,333;0,022;-0,129;-0,111;11,486;0,000;7,804;9,542;-0,889;-2,083;-9,874;0,436;62,429;1,419;6,307;6,166;7,964;8,022;7,926;-0,795;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,162;-44,036;27,301;49,535;60,019;2,568;8,312;243,312;0,000;805,394;-9,097;2,871;-17,818;6,638;0,557;194,223;-11,690;0,228;234,003;0,404;61,018;534,474;0,713;35,088;-1,730;7,223;34,196;-9,777;45,244;-20,956;-1,964;18,082;18,463;124,983;33,713;70,458;26,792;56,357;13,914;-7,014;-5,037;4,065;5,301;-24,612;-5,223;3,211;7,723;684,933;2,902;278,554;0,228;2,000;609,761;2,123;-3,422;0,893;-0,108;23,104;0,000;-4,516;19,266;11,455;-1,245;75,561;-7,677;75,385;-3,682;13,040;746,455;54,588;145,131;178,350;7,771;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,031;-28,656;9,755;-0,799;-14,744;2,826;19,092;0,000;55,812;-25,121;3,928;-7,873;1,397;-0,210;22,862;11,897;0,369;6,806;2,830;9,392;60,403;2,310;9,291;-0,315;11,410;-2,380;0,402;12,605;4,960;-2,060;4,548;-2,400;0,957;3,822;25,249;-32,238;8,742;-3,374;-1,277;-5,055;10,585;-6,602;-7,539;0,998;1,865;2,431;14,661;0,738;105,752;-0,702;-0,140;483,063;-1,264;1,568;0,579;-0,421;12,039;0,000;-1,036;-3,194;-2,964;-5,813;-0,607;-4,243;42,739;-4,183;-10,393;486,508;-1,375;20,919;21,841;-1,772;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,111;-77,874;14,151;-37,111;-4,043;843,904;0,000;269,536;34,841;-13,658;34,629;-1,443;-1,053;339,544;31,223;-0,878;280,129;0,969;-65,576;220,038;-1,815;1,862;9,514;40,373;-11,015;1,076;117,400;-4,433;0,194;-28,993;33,242;109,823;71,611;156,753;54,604;-5,467;24,620;12,141;36,527;170,719;15,134;62,359;25,256;-0,970;16,781;-28,113;-0,720;352,488;-1,160;0,614;734,032;5,253;16,351;-2,458;0,527;105,540;0,000;4,759;184,657;22,944;5,699;169,651;212,717;516,399;20,842;167,846;1033,395;5,341;125,901;332,305;-2,134;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,219;63,343;-7,402;9,072;479,200;0,000;382,872;1,256;-3,566;-15,356;-15,920;0,428;415,018;42,197;3,572;14,696;5,479;31,171;-169,301;-7,047;35,618;-8,210;-6,792;2,129;-3,118;-6,273;-13,153;-7,335;-11,035;175,349;84,126;89,815;17,147;58,279;1,473;4,180;-5,879;16,349;-14,800;-0,856;0,899;-12,520;62,193;0,694;44,243;-1,863;1387,126;-0,288;2,000;258,328;-0,003;-2,590;-0,716;2,143;26,194;0,000;11,979;34,813;-1,167;25,230;32,931;36,483;629,477;25,322;-2,966;528,569;-28,784;446,527;404,722;-5,535;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,324;33,755;-0,698;317,410;0,000;3724,367;-15,344;-16,581;-15,259;1,803;0,384;335,969;12,567;0,843;2,635;-2,313;-28,615;199,365;-0,570;-23,437;4,451;-15,890;-7,328;-19,700;-44,056;1,950;-0,880;-14,626;24,110;26,023;23,409;56,872;2,958;2,534;-9,801;41,836;17,476;3,073;8,636;-4,699;2,994;8,771;-7,452;148,630;-3,552;707,826;2,152;-0,617;372,805;-2,935;-4,886;-2,159;-0,541;137,564;0,000;-9,703;37,791;3,598;-26,737;-20,937;14,227;1230,745;18,234;-28,265;925,281;-29,473;304,402;341,410;-6,632;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,020;-0,669;662,711;0,000;2616,171;15,428;23,501;1,015;2,843;-0,719;410,811;28,992;0,083;52,059;-12,902;9,009;61,768;2,112;-21,147;4,293;-19,362;2,251;-9,856;-40,291;-23,691;3,116;-21,275;-21,502;38,776;100,284;79,704;91,594;52,360;53,536;1,928;14,980;-32,748;22,022;-11,688;2,626;29,371;-12,152;57,391;-1,075;896,605;2,564;0,760;157,565;-1,836;8,159;-0,438;1,042;110,528;0,000;4,803;13,206;0,113;9,375;-20,650;12,243;659,562;49,391;-33,913;432,969;2,102;333,883;419,822;2,252;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,921;1494,555;0,000;268,588;-1,909;12,812;14,212;1,643;-0,371;336,586;-1,204;-0,114;885,350;3,900;-9,943;80,682;-4,683;29,767;0,486;-5,427;0,827;-6,120;5,079;-11,290;1,966;-2,159;0,177;36,340;18,307;-7,139;5,170;-3,150;7,521;-2,427;6,884;-29,779;11,096;-0,235;3,659;-9,307;4,474;81,374;-1,353;225,047;2,135;-0,247;190,920;-1,105;0,061;-0,867;-0,743;24,943;0,000;-1,123;2,852;-1,517;-1,728;17,233;8,700;462,989;19,868;6,483;339,631;-2,316;125,331;352,048;-5,581;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,788;0,000;103,481;-3,736;1,321;-1,782;2,202;-0,035;-1,285;2,407;-0,117;46,769;-2,488;0,066;0,892;0,149;-9,312;-0,109;-2,150;5,770;0,200;53,257;1,539;-0,879;1,841;1,706;-6,616;26,098;17,756;-0,415;-5,543;-1,831;1,349;-0,956;-4,527;-5,583;35,848;-3,724;6,919;1,132;-12,113;0,779;11,183;-0,117;-0,023;-3,455;-0,210;-0,632;-0,082;-0,070;4,547;0,000;-0,463;-0,232;0,826;2,639;5,968;8,205;11,570;-1,045;19,960;-7,691;-1,014;-19,580;-4,291;-0,409;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;645,760;716,903;696,369;1404,259;14,297;0,068;6389,217;488,217;-1,131;6866,864;6,523;306,425;262,976;36,161;758,658;27,914;368,580;-47,412;80,989;-36,410;63,879;5,331;-30,731;15,203;-119,341;51,576;4159,273;-31,299;347,644;386,614;-8,355;-15,010;-47,745;158,717;844,642;249,646;206,356;1,526;125,904;-1,043;266,913;4,055;0,043;66,921;1,575;-5,805;-1,299;-1,889;-84,279;0,000;604,135;-64,186;-11,952;419,851;266,434;854,499;471,855;-11,553;2178,909;422,258;122,969;-127,586;5457,226;174,379;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3131,488;2736,961;616,492;419,899;3,636;528,877;359,036;5,224;1468,610;-10,638;1241,449;3353,084;34,737;384,040;35,507;13,750;446,399;341,621;2026,558;690,442;62,643;697,879;1414,255;2905,956;3492,397;319,526;650,000;88,569;-23,808;81,473;60,844;666,395;875,754;-106,449;68,721;208,760;90,614;2798,034;-9,730;2328,736;5,817;-0,028;1313,872;10,374;22,275;-1,773;2,654;423,824;0,000;-23,930;77,935;-21,529;-10,271;-47,695;18,357;4146,324;67,738;20,505;4669,730;102,666;460,293;403,834;26,016;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,866;12,390;-3,307;0,448;148,823;26,343;-0,209;106,714;6,438;5,006;174,718;-2,579;77,195;2,860;17,765;1,194;11,194;21,792;-7,125;4,835;25,440;-4,000;63,739;108,479;73,028;178,204;37,190;4,764;22,574;-2,538;-10,809;-33,031;-21,493;3,773;23,930;7,108;859,670;0,859;22,327;-0,209;0,724;107,478;-2,421;-4,717;1,896;0,896;63,628;0,000;-1,480;7,495;-10,644;113,932;107,369;76,082;629,205;73,717;106,489;593,206;2,271;333,618;116,448;38,724;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-42,537;7,412;-0,564;150,707;27,639;0,497;127,953;19,553;-3,854;169,379;-0,844;37,438;11,721;20,909;6,385;-0,251;6,147;5,936;-3,420;12,078;48,714;102,455;62,758;62,119;8,773;108,960;2,025;73,644;11,841;21,042;28,670;-3,730;17,079;2,896;2,465;599,476;-0,195;448,697;1,685;-0,376;129,855;0,181;5,311;-1,316;0,060;0,597;0,000;26,067;-8,874;-3,939;13,296;48,859;94,235;232,006;13,983;116,667;473,335;34,490;120,780;134,580;-3,497;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,929;-0,386;179,840;21,300;0,970;439,161;4,866;-30,846;32,699;-1,635;90,810;17,078;8,321;1,382;1,561;-35,945;19,461;5,039;7,461;-8,339;0,884;34,001;-0,230;51,419;17,462;210,418;-0,458;1,175;8,297;28,071;96,750;3,006;17,284;2,613;42,408;-1,448;29,010;-0,159;-0,258;-11,084;-1,190;2,084;0,228;0,356;-21,768;0,000;0,182;23,735;3,692;4,585;55,718;140,858;72,183;19,443;424,388;282,291;13,297;-0,629;163,553;31,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,947;-5,285;1,534;-0,265;6,846;-1,717;9,439;70,456;-0,939;-12,291;-1,527;-2,612;5,345;1,550;10,972;-3,367;1,097;-1,595;1,863;11,001;4,192;2,132;2,280;-0,743;0,355;-1,092;-4,753;-8,231;2,516;-1,624;3,918;-4,572;-0,243;33,970;-0,531;11,760;-0,265;-0,053;117,328;-0,478;-1,436;-0,186;-0,159;3,473;0,000;1,917;-13,111;1,385;-2,067;-11,005;-5,165;22,833;-4,696;7,428;142,894;1,271;-12,595;-8,462;-2,464;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,714;-0,218;-0,002;-0,895;-0,055;-0,477;-1,774;-0,014;-1,044;-0,018;-0,168;-0,072;-0,062;0,671;-0,142;-0,014;-0,137;-0,248;0,644;0,565;-0,838;-0,597;0,827;-0,078;-0,111;-0,047;-0,225;-0,260;-0,176;-0,075;-0,105;-0,030;1,279;-0,004;-0,166;-0,002;-0,000;0,255;-0,003;-0,010;-0,001;-0,001;-0,163;0,000;-0,089;-0,244;-0,019;-0,072;-0,433;-0,155;-0,636;1,945;-0,408;1,057;-0,132;0,258;-1,119;-0,039;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,647;-0,510;1099,460;1,645;226,481;112,034;28,348;100,108;1,082;-1,583;-3,620;89,531;20,308;76,380;-3,680;-21,210;-18,778;-25,405;20,919;42,582;13,543;-8,136;23,032;25,779;-14,929;-26,535;9,574;11,759;-13,847;-2,248;1,749;32,783;-2,118;42,312;-0,510;0,478;35,864;0,930;-2,934;-0,561;-0,134;-46,177;0,000;547,177;-27,639;-3,501;6,980;39,598;8,225;20,974;6,462;-1,312;162,907;-7,759;-79,091;5310,572;199,187;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,347;31,260;7,625;24,729;-4,200;2,150;73,113;1,627;4,869;-3,261;-1,442;7,878;45,867;-0,078;-4,959;7,350;41,164;-14,566;19,242;-2,240;39,356;1,177;-4,848;1,986;-3,646;6,539;0,522;402,914;563,583;-1,182;-11,575;-0,379;-23,595;-0,726;-0,145;8,482;0,840;-2,854;0,565;-0,435;1,044;0,000;3,401;11,227;-2,122;-1,213;-8,330;-0,496;4,613;-11,891;5,340;72,015;-5,221;41,081;-9,825;-6,591;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,739;-0,184;0,728;3,182;-0,045;1,217;-0,059;0,497;-0,240;0,815;-0,483;-0,474;0,959;0,589;1,339;0,577;0,258;-0,235;1,609;-0,865;-0,259;0,669;-0,158;-0,749;-0,867;0,471;0,776;-0,350;-0,101;3,478;-0,012;3,838;-0,006;-0,001;0,414;-0,011;-0,033;-0,004;-0,004;-0,543;0,000;-0,297;0,268;-0,063;-0,241;-0,300;-0,517;0,069;-0,558;-0,224;-1,531;0,605;3,016;0,294;-0,129;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,995;-29,969;5206,064;-20,866;17,041;-3,354;30,072;-65,222;-20,722;50,513;14,234;-3,567;-31,206;3,720;-28,476;-47,964;2256,778;-4,533;1435,688;425,932;4,956;13,802;61,750;1097,224;962,782;0,580;-21,299;1,593;149,143;-12,009;558,972;2,037;-2,222;738,005;-5,530;-0,976;-3,778;0,721;-4,252;0,000;265,786;-47,067;-9,765;80,815;2217,014;52,534;1551,950;48,313;412,743;1855,348;-28,322;-114,315;685,605;48,642;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,649;-2,198;-1,368;-10,045;-0,752;-2,884;4,236;1,079;20,318;-1,480;-1,386;-6,322;-0,683;-4,456;8,760;-4,745;-6,211;4,914;0,563;5,791;-1,644;4,801;-6,213;-0,475;2,932;3,153;-0,991;-0,234;0,651;-11,450;0,835;-0,037;-15,417;0,688;1,047;-0,129;-0,110;6,175;0,000;-1,602;-0,284;0,143;2,113;1,931;-2,724;22,457;-0,675;0,661;-11,691;-3,685;-1,671;2,218;1,281;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;549,320;74,168;336,559;2,125;1,042;2,717;-14,555;10,729;-3,297;-2,673;5,715;16,483;37,180;56,090;54,563;52,777;22,656;2,745;7,341;1,335;-13,240;-1,775;-1,122;17,059;4,742;0,571;107,533;0,296;261,855;3,047;0,841;7,162;-1,707;-2,806;-1,114;1,364;11,173;0,000;-9,301;3,616;-0,162;-3,544;12,288;-9,146;469,634;28,443;-0,241;550,739;30,568;151,313;248,033;0,526;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,089;506,285;9,579;9,219;-14,373;-0,477;43,767;85,877;-0,330;40,249;243,107;65,811;46,684;137,960;62,552;429,116;10,189;9,987;6,701;33,151;9,035;-30,063;18,315;-28,949;-7,382;172,933;-2,823;174,213;-0,642;-1,182;558,878;-2,914;7,013;-2,822;1,636;27,305;0,000;-21,710;14,851;1,221;1,688;32,507;-10,668;943,434;66,989;59,635;1358,833;-5,437;226,218;141,986;-18,270;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,147;0,572;-0,976;1,302;2,573;0,626;0,687;-0,342;3,956;-1,800;2,155;2,161;6,219;5,693;-4,246;-0,892;1,428;-1,171;-1,245;-2,078;-0,117;2,267;-1,562;1,278;9,903;-0,091;-4,496;-0,045;-0,009;5,675;-0,082;-0,246;-0,032;-0,027;1,258;0,000;-2,205;-1,699;-0,470;-0,765;-2,685;0,385;-12,795;3,280;1,304;2,215;3,024;31,078;30,589;-0,956;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,915;71,394;-2,585;6,522;237,582;31,029;7,772;-10,315;12,972;61,716;23,835;34,613;31,283;19,756;-15,694;9,835;7,208;9,205;-19,188;4,964;56,452;23,608;7,911;415,364;-2,266;58,247;4,047;0,598;54,730;2,799;-1,154;1,448;-0,794;56,578;0,000;-5,057;9,288;7,583;0,827;25,736;-9,738;814,226;18,027;1,801;1181,543;538,814;-25,014;111,722;-5,439;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,091;0,773;2,121;6,353;0,693;1,577;1,898;2,901;6,513;-3,881;1,332;-3,521;0,393;2,662;3,744;0,523;-0,741;-0,719;-2,484;0,689;-0,256;1,056;-3,904;-0,118;3,213;-0,059;-0,012;1,848;0,901;-0,319;-0,041;-0,035;1,118;0,000;-0,793;1,937;0,401;-1,300;2,174;-2,874;-0,631;-0,073;2,868;7,897;3,105;2,111;3,946;-1,242;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,534;-3,754;-4,614;-0,284;-1,033;-8,762;-3,807;-2,639;3,565;-8,861;31,689;-2,391;0,130;0,182;-0,490;-7,321;-6,017;10,941;-6,587;13,819;-0,734;0,873;-1,120;-5,351;-0,560;-0,112;-19,957;1,106;0,147;-0,392;0,721;-16,389;0,000;-6,531;-3,734;-0,485;0,595;5,429;-5,162;89,563;59,171;0,131;-7,087;-3,920;2,694;-2,768;1,049;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,278;5,599;-6,830;-1,808;5,587;4,053;2,403;7,889;-8,989;-9,430;1,599;2,437;-5,990;-2,032;10,186;-5,156;-6,863;1,755;-4,223;-0,873;2,663;0,545;-10,466;0,784;-0,048;0,577;-0,432;0,754;-0,168;-0,144;-6,243;0,000;0,988;7,887;-0,427;-2,147;-14,590;3,373;-7,922;-7,865;-13,919;0,964;4,092;11,083;-6,859;0,130;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,089;1,149;0,502;-0,450;3,075;-7,035;22,337;16,878;4,007;-3,620;-0,333;1,352;2,989;3,311;-1,470;-2,517;-4,202;4,057;3,810;5,522;-0,412;6,373;-0,206;-0,041;49,300;0,651;-0,090;-0,144;0,898;-6,457;0,000;1,569;3,515;-1,104;0,236;-5,411;-2,376;55,323;-6,921;-5,215;23,583;-3,088;40,848;80,751;3,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,948;-0,710;4,560;-0,071;-46,728;12,256;-14,901;-1,723;-18,245;-5,265;-10,033;6,008;468,508;-11,185;9,011;8,014;4,404;3,303;-29,940;2,532;-32,771;-0,483;-0,329;-15,063;0,530;7,434;0,012;1,342;22,877;0,000;-15,297;-5,325;0,509;-4,280;-4,415;-21,869;-29,962;-18,857;-4,395;-74,030;2,944;32,921;28,136;3,049;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,465;-1,514;-15,458;0,078;-9,588;8,276;1,404;-9,079;6,790;13,762;-1,583;-1,806;6,700;4,262;1,073;45,406;4,848;34,610;0,100;35,094;-0,474;-0,095;62,917;0,195;7,940;-0,332;-0,284;16,366;0,000;-4,689;-4,213;-2,802;-4,782;-10,172;5,058;167,618;7,604;7,505;108,673;-1,319;72,210;74,738;5,932;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,860;-0,795;-7,492;-1,728;7,223;3,086;3,308;-1,948;-0,692;-0,166;-0,241;-2,165;-0,176;1,213;-0,557;0,253;-3,786;-0,092;-11,362;-0,046;-0,009;-1,767;-0,083;-0,249;-0,032;-0,028;1,204;0,000;-0,166;0,391;1,545;-0,789;2,918;-0,724;-10,811;1,103;2,309;-1,212;0,882;-7,015;-4,775;1,066;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,247;10,885;-20,444;4,865;-22,249;-11,350;-4,344;7,117;8,389;1,278;-9,227;5,792;-2,565;-1,310;2,992;0,024;-0,915;-16,155;-0,457;-0,091;-13,119;-0,823;-1,427;0,726;-0,274;3,435;0,000;-4,983;-7,736;-1,580;-3,072;-0,395;-14,500;-47,178;2,427;-3,205;-32,116;7,472;13,768;-12,294;0,964;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
