;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,455;0,444;-0,907;-0,851;-3,647;-3,872;1,987;8,048;11,970;-2,052;1,800;-1,186;12,442;0,000;15,426;-6,553;12,306;-1,148;1,438;-0,019;3,230;5,578;-0,062;6,550;7,351;-7,947;0,157;-0,461;-4,289;-0,599;-0,373;5,803;0,992;-4,633;-2,706;-0,467;-0,435;4,664;10,632;1,521;3,992;-2,705;-1,135;-0,564;4,602;2,488;-2,200;-0,062;-2,781;0,564;4,774;-1,028;6,709;-0,124;10,372;-0,062;-0,012;6,315;-0,112;-0,336;-0,043;-0,037;2,967;0,000;0,094;15,666;1,382;3,730;8,545;2,156;2,112;-2,478;0,329;-9,203;-0,266;-2,826;-4,040;5,826;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,611;-0,655;-0,331;1,325;-1,658;-2,897;7,970;-8,711;4,274;-1,235;-0,856;-11,158;0,000;-11,278;-1,171;2,020;2,431;-0,912;-0,013;-7,524;-2,087;-0,045;12,206;-1,349;-1,143;4,355;-0,333;-8,794;-0,432;0,141;-0,731;0,543;3,156;-2,422;-0,337;0,851;2,634;1,361;-4,473;-1,615;-3,602;13,298;-0,866;-2,701;0,886;3,148;1,284;-3,249;-0,796;-0,487;-0,741;9,355;-0,090;0,514;-0,045;-0,009;-1,863;-0,081;-0,242;-0,031;-0,027;-1,865;0,000;-2,175;49,357;-0,464;1,317;2,749;1,493;0,521;0,155;4,128;-8,350;-1,127;1,113;-3,166;0,075;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,226;-1,690;-1,520;5,407;3,231;-6,815;-0,557;-1,983;2,004;0,967;5,727;0,000;-16,077;-9,311;-0,644;-4,392;-1,393;-0,017;-3,772;1,991;-0,056;20,235;1,389;3,491;13,751;-0,415;-11,841;0,472;-0,872;-1,167;1,198;3,541;-1,175;-0,421;-1,027;-4,305;-5,221;1,553;2,403;-0,871;5,197;0,728;0,800;0,602;-1,446;0,809;-1,123;0,814;0,961;-0,925;-1,690;-0,112;-3,560;-0,056;-0,011;2,859;-0,101;-0,303;-0,039;-0,034;0,331;0,000;-2,715;2,345;0,433;0,882;2,336;3,732;57,019;1,269;-1,439;-0,156;1,226;4,876;-2,732;0,860;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,437;5,627;-5,348;-11,749;2,077;-2,822;-1,373;-9,193;0,334;5,582;0,000;11,648;-7,476;-4,439;8,335;1,301;-0,027;15,315;1,292;-0,089;26,604;-2,692;25,223;0,196;1,363;-4,134;2,182;-0,726;-3,511;1,111;5,556;3,637;1,354;0,700;-1,180;-2,749;-1,787;1,335;7,252;31,167;1,392;1,934;-1,279;2,063;3,763;-6,468;-0,540;3,234;-0,460;-9,500;-0,179;-6,002;-0,089;-0,018;54,756;-0,161;-0,484;-0,063;-0,054;-0,499;0,000;-0,184;-0,986;0,090;-0,430;-2,308;1,990;11,586;-2,829;-3,387;26,457;-5,380;-0,478;12,909;3,228;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,094;-4,807;-14,059;-2,246;6,927;5,011;-7,170;-2,500;16,165;0,000;46,286;9,723;18,160;-1,577;-1,744;0,963;26,867;17,375;-0,185;93,567;2,732;-2,177;29,113;0,674;28,191;-1,783;-5,093;1,084;-1,021;-6,428;-5,796;0,655;1,087;8,053;26,409;-1,918;-1,589;0,652;76,572;7,848;1,531;9,717;0,347;-4,087;-4,849;2,907;11,546;-1,001;28,190;1,670;10,834;-0,185;-0,037;20,751;-0,333;0,022;-0,129;-0,111;11,486;0,000;7,804;9,542;-0,889;-2,083;-10,904;0,436;60,660;1,419;5,689;1,118;7,964;7,900;5,706;-0,795;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8,307;11,468;18,419;37,157;44,115;-9,711;15,075;244,243;0,000;735,630;-0,941;-13,905;-8,019;8,058;0,443;180,344;-11,887;1,110;144,309;2,859;31,748;517,917;2,362;-8,566;1,796;7,876;40,119;-12,247;35,391;-21,147;-3,227;24,069;11,945;113,742;42,245;86,679;27,259;59,776;9,020;1,417;-3,289;-1,024;6,390;-18,940;-8,625;4,640;5,500;762,067;2,147;217,639;0,011;3,879;630,340;1,558;-3,099;0,668;0,371;19,169;0,000;-8,585;16,720;10,277;-0,772;61,122;-6,914;57,119;-3,870;19,338;684,536;59,869;153,589;172,333;11,347;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,350;-26,538;5,244;8,458;-12,284;4,820;18,761;0,000;49,288;-27,360;13,004;-10,887;3,989;-0,241;24,813;11,782;0,263;8,933;3,801;23,119;78,300;2,492;22,067;-0,302;17,427;-1,335;3,043;14,448;7,404;-1,819;6,202;-6,062;12,482;-7,523;33,050;-32,820;10,053;-4,715;1,840;-5,772;13,705;-6,251;-11,128;0,684;-0,301;2,689;6,276;0,526;110,151;-0,803;-0,161;598,051;-1,447;0,995;0,504;-0,482;11,035;0,000;0,002;-6,567;-4,085;-6,905;-1,235;-8,002;39,955;-4,226;-8,705;872,296;-0,686;24,674;25,383;-2,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-29,581;-37,790;-21,921;-7,928;-6,820;795,065;0,000;399,779;14,093;-15,010;22,762;-7,793;-1,013;314,684;32,455;-1,175;222,429;1,783;-23,618;233,680;1,255;-33,190;4,994;53,182;-10,718;5,532;124,176;0,917;-1,366;-25,282;41,170;70,302;52,962;134,528;96,427;-7,258;24,116;10,472;39,764;160,270;7,266;77,560;26,374;1,490;16,168;13,712;-1,312;397,525;-1,240;0,427;765,763;3,770;19,204;-2,364;-1,422;107,942;0,000;8,238;209,321;23,833;10,785;178,285;218,544;535,827;31,723;163,284;1147,715;10,361;142,128;330,439;-0,417;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,948;59,556;12,306;7,921;470,444;0,000;270,354;-9,183;-4,093;-14,251;-15,240;0,310;397,214;40,443;4,988;35,858;5,853;18,671;-72,972;-7,592;25,272;-9,018;-6,280;0,001;-3,528;-24,983;-15,293;-5,686;-13,972;176,502;98,580;79,388;26,280;49,759;2,416;3,298;-11,234;11,527;-21,693;-5,139;4,850;-10,642;57,595;1,504;42,410;-0,932;1341,962;-0,441;1,679;278,727;0,658;-3,516;-0,750;0,143;23,365;0,000;8,815;36,607;-2,336;32,096;32,750;36,459;586,572;22,737;-8,980;574,830;-25,098;420,238;392,831;-7,042;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,808;20,797;-1,032;423,837;0,000;3702,235;13,272;20,332;-11,333;-1,466;0,254;390,987;8,811;0,423;-17,958;-0,428;-34,066;222,396;3,000;14,607;1,295;-24,485;-9,398;-15,973;-29,914;-3,747;-1,492;-12,477;21,889;32,051;42,485;15,479;31,884;0,257;-8,664;44,069;23,724;4,818;6,039;-0,253;4,624;4,213;-5,919;145,435;-3,461;678,528;2,660;-0,566;401,869;-2,894;-5,434;-1,983;0,028;135,976;0,000;-11,329;41,810;3,799;-23,202;-19,842;12,951;1222,386;14,633;-29,444;964,289;-23,228;351,596;414,225;-10,814;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,651;-2,585;682,040;0,000;2522,641;40,896;6,762;-6,485;1,315;-0,684;410,171;29,614;-0,071;58,116;-12,989;-2,444;82,931;1,663;17,294;4,558;-17,844;-1,774;-11,738;-44,549;-18,513;2,536;-18,295;-26,163;27,741;89,936;149,210;85,651;52,370;51,783;0,206;10,221;-30,888;21,411;-12,184;-2,163;35,974;-7,897;73,455;-1,245;881,110;2,140;0,647;145,431;-1,895;6,398;0,529;1,860;99,479;0,000;4,961;10,043;0,653;9,685;-7,884;25,259;673,422;42,844;-26,104;439,704;-0,813;293,418;416,705;-0,350;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,375;1513,796;0,000;223,928;-2,153;12,844;8,397;1,313;-0,368;361,722;0,834;-0,123;865,995;4,423;-16,622;54,637;-4,761;14,580;0,117;-5,105;0,976;-5,604;-5,985;-11,383;1,676;-2,310;1,411;32,081;24,123;-14,216;1,784;-6,123;8,220;-2,539;7,153;-29,188;7,670;-0,753;7,039;-10,305;4,895;85,656;-0,328;229,196;2,082;-0,245;187,484;-1,104;-0,085;-0,858;-0,735;25,268;0,000;-1,126;0,223;-0,664;-1,864;24,586;8,058;434,912;17,857;-4,213;348,182;-0,302;122,303;379,813;-5,967;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,845;0,000;101,664;-5,028;-0,644;-0,539;2,202;-0,035;2,912;2,407;-0,117;44,579;-2,488;0,359;-0,774;0,149;-9,495;-0,109;-2,150;5,770;0,200;52,046;1,539;-0,879;1,841;1,706;-6,216;22,472;18,382;-1,879;-5,543;-1,831;1,349;-0,956;-4,527;-5,583;35,848;-3,724;6,919;1,132;-10,368;0,779;16,900;-0,117;-0,023;-4,227;-0,210;-0,632;-0,082;-0,070;4,547;0,000;-0,463;-0,232;0,826;2,639;4,683;8,205;9,005;-1,045;20,216;-2,371;-1,014;-22,318;6,370;-0,409;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;856,403;787,034;729,387;1446,697;11,279;-0,313;6434,437;500,045;-0,041;6805,170;7,374;319,700;247,372;30,860;813,821;27,254;360,565;-46,438;86,367;-44,597;71,102;6,371;-31,947;18,016;-78,640;-6,806;4182,000;-27,588;344,170;400,472;-17,459;-12,823;-24,896;172,858;843,608;257,567;212,690;4,633;67,587;-0,021;214,096;2,192;-0,904;14,277;-0,826;-6,872;1,402;-1,941;-87,838;0,000;641,243;-63,234;-11,272;416,972;330,415;861,347;517,223;-25,045;2252,326;348,816;117,241;-11,275;5440,405;171,927;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3217,442;3017,529;637,904;459,030;4,544;430,329;358,366;5,698;1530,359;-11,115;1174,950;3208,058;39,407;330,337;33,910;7,576;449,675;345,711;2098,822;741,469;62,947;731,314;1414,982;2927,914;3777,169;183,768;617,968;58,979;-20,591;77,832;49,761;677,275;896,068;-110,731;74,537;204,926;108,163;2821,567;-7,992;2441,449;5,930;-0,195;1370,750;9,059;14,400;-1,899;4,736;387,028;0,000;-24,005;88,697;-18,938;-0,525;-16,742;17,761;4178,007;45,425;-28,784;4743,053;98,925;479,352;386,682;28,689;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,478;25,994;-7,324;0,291;159,066;42,817;-0,496;91,622;10,026;1,792;154,301;-1,351;54,268;2,488;13,791;1,468;9,455;56,477;-5,596;3,847;25,634;-8,862;61,744;97,281;102,367;168,305;37,033;5,540;21,056;-0,870;5,225;-35,316;-25,017;9,743;33,102;6,086;907,500;0,048;14,782;-0,496;0,561;131,330;-2,717;-5,869;2,453;0,086;48,153;0,000;-3,890;10,241;-11,496;116,798;86,872;71,596;911,627;70,833;90,959;575,806;-1,393;345,080;117,401;36,007;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-32,248;10,196;-0,624;157,297;28,581;0,104;204,809;17,329;3,696;166,573;-0,270;48,667;14,604;20,629;18,395;-2,921;31,649;2,173;-4,813;16,394;60,406;100,854;73,107;60,298;-7,755;112,698;2,512;69,192;16,587;37,613;46,208;-8,815;20,963;0,099;12,227;982,756;-0,953;620,476;1,114;-0,416;100,427;-0,468;6,066;-1,457;-0,171;-4,491;0,000;27,754;2,519;-5,286;12,765;41,612;93,147;244,252;22,579;114,102;460,600;42,277;159,381;145,920;-6,731;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,041;-0,389;189,708;19,470;0,835;435,201;3,810;-2,651;42,632;-1,977;112,966;17,805;6,473;4,387;1,362;-27,686;17,161;4,442;4,663;-10,028;-22,237;28,838;37,471;58,567;12,556;231,657;-2,143;-0,507;15,814;24,052;94,615;2,599;17,107;1,492;46,976;-1,495;18,378;-0,198;-0,259;-20,074;-1,235;1,660;0,191;0,320;-21,698;0,000;1,580;18,947;4,047;2,931;61,082;145,254;115,129;22,682;464,373;260,719;16,187;20,420;150,714;32,051;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,947;-10,536;1,534;-0,265;-0,131;-1,717;6,409;74,372;-0,939;-7,277;-1,527;-2,612;5,345;1,550;11,529;-3,367;1,097;-1,595;1,863;11,861;2,907;3,909;0,966;-0,743;0,355;-1,092;-4,753;-8,231;2,516;-1,624;3,918;-4,572;-0,243;32,639;-0,531;7,497;-0,265;-0,053;118,129;-0,478;-1,436;-0,186;-0,159;3,473;0,000;1,917;-13,111;1,385;-2,067;-11,637;-5,165;21,438;-4,696;8,051;146,788;1,271;-14,979;-10,664;-2,464;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,095;-0,218;-0,002;-0,881;-0,055;-0,492;-1,716;-0,014;-1,033;-0,018;-0,168;-0,072;-0,062;0,607;-0,142;-0,014;-0,137;-0,248;0,570;0,429;-0,787;-0,598;0,827;-0,078;-0,111;-0,047;-0,225;-0,260;-0,176;-0,075;-0,105;-0,030;1,074;-0,004;-0,315;-0,002;-0,000;0,083;-0,003;-0,010;-0,001;-0,001;-0,163;0,000;-0,089;-0,244;-0,019;-0,072;-0,426;-0,155;-0,733;1,945;-0,405;0,612;-0,132;0,073;-1,031;-0,039;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24,545;-0,740;1135,632;6,029;244,603;177,875;27,506;95,150;3,059;-8,813;-3,375;89,660;9,308;76,101;0,541;-20,588;-12,635;-5,906;-23,968;-13,716;-20,187;-3,132;23,063;19,827;-14,864;-35,275;12,112;10,484;-14,826;-10,715;0,907;15,316;-2,578;61,211;0,364;0,294;50,272;0,423;-3,128;-0,631;0,385;-42,826;0,000;615,699;-21,694;-3,119;8,302;41,513;1,604;21,512;2,918;18,080;103,929;-7,170;-32,919;5416,519;200,215;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,347;25,774;7,625;20,043;-5,902;2,150;77,170;1,627;4,869;-3,261;-1,442;4,068;45,867;-0,078;-4,959;7,350;39,011;-27,916;15,813;-9,431;39,356;1,177;-4,848;1,986;-3,646;6,539;0,522;402,914;563,583;-1,182;-16,150;-0,379;-19,820;-0,726;-0,145;8,966;0,840;-2,854;0,565;-0,435;1,044;0,000;3,401;11,227;-2,122;-1,213;-9,453;-0,496;14,814;-11,891;7,387;99,234;-5,221;29,840;-18,305;-6,591;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,517;-0,184;0,523;5,254;-0,045;1,964;-0,059;0,497;-0,240;0,815;0,528;-0,474;0,959;0,589;1,339;0,410;-0,033;-0,418;1,298;-0,865;-0,259;0,669;-0,158;-0,749;-0,867;0,471;0,776;-0,350;-0,101;5,072;-0,012;4,060;-0,006;-0,001;1,000;-0,011;-0,033;-0,004;-0,004;-0,543;0,000;-0,297;0,268;-0,063;-0,241;-0,318;-0,517;0,490;-0,558;-0,252;-3,540;0,605;3,174;-0,125;-0,129;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17,675;0,500;5206,207;-16,550;63,917;-4,926;27,249;-59,560;-1,662;19,980;1,918;-3,164;-30,017;-5,249;2,142;-43,262;2232,671;40,250;1488,406;444,236;-0,225;16,123;65,234;1088,623;948,869;-4,192;-21,861;-0,942;171,329;-10,645;655,789;1,861;-1,640;643,254;-5,269;-2,540;-3,884;-0,367;5,400;0,000;300,920;-25,815;-9,916;76,090;2271,252;47,658;1513,026;47,908;433,945;1916,727;-36,641;3,818;640,430;47,106;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,735;-6,095;-1,368;-12,616;-0,752;-2,884;4,236;1,079;18,159;-1,480;-1,386;-6,322;-0,683;-3,224;14,659;-0,036;-3,599;4,914;0,563;5,791;-1,644;4,801;-6,213;-0,475;2,932;3,153;-0,991;-2,581;0,651;-14,241;0,835;-0,037;-16,703;0,688;1,047;-0,129;-0,110;6,175;0,000;-1,602;-0,284;0,143;2,113;1,590;-2,724;20,811;-0,675;2,153;-10,428;-3,685;-1,712;4,787;1,281;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;850,157;76,923;686,206;0,490;-1,718;-0,136;-9,939;6,424;-5,997;-2,591;8,560;16,770;34,534;32,590;60,200;50,783;24,247;3,779;5,410;5,037;-7,188;-3,477;-4,460;18,745;1,111;1,356;81,993;1,068;255,997;2,689;0,744;25,781;-1,864;-2,377;-1,149;1,200;5,848;0,000;-8,427;2,717;-0,686;-1,674;7,882;-10,329;483,657;29,831;-0,338;577,575;32,362;128,492;251,983;-2,778;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,039;783,126;4,320;7,259;-16,117;-1,300;27,871;74,019;-0,091;33,692;267,049;80,820;25,971;70,968;56,477;476,668;11,861;4,951;16,195;45,309;3,634;-24,159;17,379;-21,666;-8,351;176,137;-2,698;211,475;-1,319;-0,943;595,027;-2,630;6,383;-2,906;1,052;30,602;0,000;-25,231;6,238;4,733;3,116;23,080;-1,203;888,079;67,033;55,050;1576,360;-5,613;336,926;185,840;-25,134;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,936;0,572;-0,976;1,302;2,573;1,984;0,687;-0,342;3,956;-1,800;2,220;4,249;4,670;7,097;-4,246;-0,892;1,428;-1,171;-1,245;-2,078;-0,117;2,267;-1,562;1,278;12,258;-0,091;-6,652;-0,045;-0,009;4,390;-0,082;-0,246;-0,032;-0,027;1,258;0,000;-2,205;-1,699;-0,470;-0,765;-1,822;0,385;-11,211;3,280;0,932;7,285;3,024;29,392;29,664;-0,956;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,743;66,443;-3,639;3,106;298,648;25,358;7,768;-16,000;22,401;23,240;-34,733;-11,566;22,389;15,569;-11,454;9,431;13,186;18,020;-16,284;8,880;57,369;26,837;11,229;464,734;-1,484;80,076;3,090;0,406;96,141;1,486;-2,219;0,882;-0,387;52,008;0,000;-3,291;12,028;10,342;-4,056;37,702;-9,729;848,570;8,113;-5,628;1173,932;557,204;64,628;98,873;-7,457;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,091;0,773;2,121;4,927;0,693;1,577;1,898;2,901;4,859;0,433;-0,014;-3,820;0,393;2,662;3,744;0,523;-0,741;-0,719;-2,484;0,689;-0,256;1,056;1,977;-0,118;-0,351;-0,059;-0,012;0,204;0,901;-0,319;-0,041;-0,035;1,118;0,000;-0,793;1,937;0,401;-1,300;1,685;-2,874;5,188;-0,073;1,987;5,232;3,105;4,387;3,016;-1,242;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2,534;-3,754;-5,690;-0,284;-1,033;-8,762;-3,807;-10,094;5,780;-10,968;35,136;-2,391;0,130;0,182;-0,490;-7,321;-6,017;10,941;-6,587;13,819;-0,734;-1,398;-1,120;5,174;-0,560;-0,112;-18,927;1,106;0,147;-0,392;0,721;-16,389;0,000;-6,531;-3,734;-0,485;0,595;3,464;-5,162;82,346;59,171;1,427;-18,501;-3,920;5,220;-0,632;1,049;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,278;3,336;-6,830;-1,808;5,587;4,053;1,980;7,036;-9,073;-10,076;1,599;2,437;-5,990;-2,032;10,186;-5,156;-6,863;1,755;-4,223;-0,873;11,318;0,545;-3,765;0,784;-0,048;2,019;-0,432;0,754;-0,168;-0,144;-6,243;0,000;0,988;7,887;-0,427;-2,147;-13,907;3,373;-8,251;-7,865;-13,519;5,466;4,092;14,239;-1,657;0,130;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,344;1,149;0,502;-0,450;3,075;-6,109;26,758;12,874;8,670;-3,620;-0,333;1,352;2,989;3,311;-1,470;-2,517;-4,202;4,057;3,810;10,331;-0,412;12,424;-0,206;-0,041;44,878;0,651;-0,090;-0,144;0,898;-6,457;0,000;1,569;3,515;-1,104;0,236;-4,649;-2,376;54,767;-6,921;-4,327;15,565;-3,088;34,147;76,837;3,938;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,975;-0,354;3,571;-3,531;-41,333;-4,765;-33,966;-16,696;-21,001;-4,647;-9,819;3,148;477,462;-9,471;2,314;7,547;2,501;4,795;-10,095;2,125;-27,254;-0,570;-0,327;-12,474;0,317;8,565;-0,048;1,183;24,923;0,000;-15,765;-8,024;0,465;-7,149;-2,589;-20,921;-95,788;-21,436;-9,959;-7,007;7,844;48,805;16,147;4,032;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,465;-1,514;-15,458;4,487;-14,644;4,457;2,080;-9,079;6,790;13,762;-1,583;-1,806;6,700;4,262;1,073;45,406;4,848;47,437;0,100;35,177;-0,474;-0,095;65,258;0,195;7,940;-0,332;-0,284;16,366;0,000;-4,689;-4,213;-2,802;-4,782;-7,172;5,058;178,095;7,604;5,276;106,896;-1,319;73,091;72,718;5,932;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,860;-0,795;-6,773;-1,479;5,520;3,705;3,308;-1,948;-0,692;-0,166;-0,241;-2,165;-0,176;1,213;-0,557;0,253;-6,747;-0,092;-12,612;-0,046;-0,009;-1,299;-0,083;-0,249;-0,032;-0,028;1,204;0,000;-0,166;0,391;1,545;-0,789;2,464;-0,724;-12,917;1,103;1,838;-6,803;0,882;-8,156;-3,932;1,066;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,247;15,827;-13,727;4,519;-24,872;-11,350;-4,344;7,117;8,389;1,278;-9,227;5,792;-2,565;-1,310;2,992;12,383;-0,915;-13,333;-0,457;-0,091;-5,901;-0,823;-1,427;0,726;-0,274;3,435;0,000;-4,983;-7,736;-1,580;-3,072;-3,250;-14,500;-46,954;2,427;-2,559;-44,871;7,472;15,667;-4,389;0,964;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
