;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-53,729;71,371;20,778;-20,733;25,111;-49,925;-47,856;2,413;146,882;86,185;-54,387;-42,109;-39,285;-59,699;0,000;-282,593;-213,366;166,312;2,135;-63,671;-11,184;-250,757;-84,274;-3,199;-86,777;331,565;-24,440;166,191;18,014;-63,407;-9,632;0,362;-22,806;-64,443;10,574;-39,592;9,083;-15,703;-85,395;-140,394;-106,416;-33,124;-54,898;0,650;-4,424;623,587;17,952;-42,015;-37,823;-22,556;-55,173;-64,582;-13,891;-156,781;-6,839;31,182;17,785;-12,807;-124,466;11,559;-45,954;-1,436;-4,079;-55,531;0,000;-68,957;-9,773;151,162;-101,778;-37,403;39,069;177,075;51,997;-57,329;94,404;14,277;-99,703;-263,278;30,978;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,839;2,771;-19,974;18,416;31,159;60,804;-118,761;-90,895;-134,283;45,502;-12,837;16,147;-352,192;0,000;-309,772;-217,457;34,948;-30,151;32,557;-4,871;17,270;-42,926;3,778;-168,916;-25,147;-104,282;-153,659;-8,354;64,963;-11,639;-50,983;19,097;-2,603;63,227;1,955;13,621;-34,637;126,824;47,335;-82,034;-1,984;-29,852;38,309;-46,349;-10,473;-16,198;58,883;-85,485;-56,776;-31,075;-2,414;-10,121;-50,436;9,165;-194,466;-4,133;3,680;99,407;-11,466;7,149;-5,811;-8,057;-7,331;0,000;53,773;59,803;-13,476;11,892;47,366;2,847;-250,925;-54,209;-92,823;-337,406;-81,423;-46,196;-43,825;-1,331;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,276;-32,335;-25,652;-80,699;-53,410;-4,424;-1,459;-39,922;-117,688;-68,133;-3,349;58,996;0,000;-586,484;-128,400;44,644;39,825;-26,601;-1,553;13,534;18,422;-4,203;-141,829;8,348;-47,246;-38,564;7,730;9,641;-4,011;21,114;-52,633;-35,777;4,287;-5,460;6,207;-22,973;-128,799;-75,273;-27,881;86,700;-167,372;-77,762;15,717;19,558;-13,070;-15,051;35,727;15,582;4,956;11,509;6,000;-90,035;-9,259;160,985;4,582;-1,389;-7,594;3,590;13,759;3,195;-0,443;4,804;0,000;2,096;19,523;16,305;-2,128;-3,949;-41,373;-24,691;-39,486;-84,755;-427,269;-9,209;-144,950;-15,731;20,117;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17,418;6,697;42,688;9,517;-75,016;-59,607;-38,268;8,178;22,693;-1,106;-164,049;0,000;-120,580;-31,097;10,561;58,153;17,570;-0,142;56,141;-105,953;-5,051;-367,591;29,518;-14,456;-211,129;-18,609;-40,320;10,575;-63,395;19,141;30,897;32,898;38,972;16,986;-67,256;16,747;127,467;-149,480;-227,687;-118,738;-17,705;25,498;13,874;-6,520;43,075;-12,867;-40,758;-5,032;-66,998;-7,183;-74,206;4,788;16,088;3,377;-2,069;-35,980;1,044;20,251;-0,043;-0,119;-23,100;0,000;23,906;-151,234;0,148;6,594;10,903;-5,538;-21,510;18,652;-79,511;-127,961;32,241;-60,951;49,250;29,455;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,659;-177,390;-88,943;-271,337;-116,574;-60,151;-134,136;-42,708;-33,240;-240,073;0,000;-421,120;-76,778;171,302;-39,112;-8,714;-1,326;-189,828;-12,272;7,245;-129,392;15,211;-16,997;-86,686;-1,946;-128,793;1,242;19,296;-79,101;-17,562;-63,925;-42,549;1,427;7,636;-37,870;98,441;-51,377;-84,068;-102,191;-30,883;-7,626;-15,764;13,231;10,150;35,342;-69,313;3,795;35,063;-25,147;53,171;9,117;-102,932;6,678;3,049;-241,354;7,950;-22,977;2,866;-2,703;12,769;0,000;-12,349;-60,727;18,769;-22,776;-68,593;36,583;-177,043;-76,390;-28,772;-287,312;-45,187;-241,602;-161,911;-10,884;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-28,151;-114,765;-187,039;-76,728;25,010;-102,090;21,771;5,530;-439,324;0,000;-155,390;-18,948;-28,550;-136,211;-14,369;5,977;-216,864;-49,410;-2,033;-147,069;35,158;-68,448;-10,199;2,227;-55,993;-48,820;-23,427;31,126;-17,391;89,487;60,056;-22,659;-22,972;-99,892;-30,105;-127,857;-63,454;-8,097;147,523;-11,128;4,808;12,875;90,153;-131,956;-40,570;-65,579;4,386;-20,247;-61,930;12,161;-94,914;-3,308;-5,529;-143,105;11,329;-50,832;-0,279;-0,081;27,758;0,000;30,243;-42,768;-6,325;26,876;-45,430;25,539;-104,059;-20,945;-51,939;-345,236;12,279;-110,432;-183,481;14,243;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-91,753;-139,385;-218,296;-75,463;10,855;-21,725;79,880;-308,029;0,000;94,989;-177,750;130,114;-23,110;-168,213;13,523;-23,676;-116,818;19,670;-91,894;-147,302;-136,121;338,225;22,783;-484,586;-37,598;-212,715;-104,581;-5,128;85,672;79,465;72,076;55,673;91,849;-93,872;-183,316;-32,839;27,270;-10,515;-154,501;-183,285;-146,373;23,463;-126,932;137,307;-15,943;-39,246;-149,300;647,303;-28,895;449,549;-69,636;1,286;493,081;-1,354;16,904;50,629;9,157;171,293;0,000;-85,638;-74,302;-8,403;-233,215;-13,935;-28,392;-185,701;-51,963;-157,230;623,843;-22,618;88,811;-126,400;-8,407;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-63,777;-218,020;-80,942;-98,224;-136,937;47,240;-229,931;0,000;-203,316;-52,393;-84,699;-33,805;-64,879;-21,478;-176,100;83,824;40,784;-240,415;-20,307;-75,687;-123,588;-115,949;-34,704;-97,987;-74,025;-52,528;23,311;-9,025;-24,042;-207,998;-48,644;-76,257;-26,901;-32,042;-40,684;7,580;-27,613;-20,897;-20,291;-188,415;26,124;40,117;-39,674;22,250;-20,898;28,734;-204,941;-15,352;-102,873;-32,776;21,605;539,774;-34,040;59,110;56,414;3,248;-110,735;0,000;-27,169;28,778;-59,475;43,016;114,977;-155,872;-94,540;5,784;21,506;808,117;-10,687;-21,035;-55,975;-35,525;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-348,410;40,861;-64,844;-34,678;-243,943;210,724;0,000;-49,945;-128,147;-253,676;203,175;-232,911;16,997;50,888;33,852;-11,851;-137,460;-9,275;-196,020;295,955;-21,956;-107,774;-101,269;-125,786;-106,877;-191,480;-44,993;4,987;-103,629;13,400;111,866;176,457;64,429;38,316;24,633;-80,193;-105,846;-53,438;-111,363;19,403;-339,055;49,532;12,961;-73,914;-189,842;-25,310;-30,200;362,407;-63,677;-24,911;632,652;-26,001;-18,156;-18,857;23,948;52,092;0,000;-153,693;57,477;19,149;-265,045;84,132;51,928;170,593;-135,050;53,016;986,876;-123,620;2,362;42,788;-58,582;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-169,695;17,044;9,475;-131,307;306,179;0,000;184,186;-68,547;-176,354;64,738;-71,999;-16,355;134,556;18,282;15,677;-146,933;-85,739;-11,705;-116,679;-96,929;-27,282;-59,189;-13,183;-72,663;-85,252;59,994;-267,461;-165,775;-26,155;-79,681;-23,450;235,052;-51,641;-2,037;-49,745;138,767;86,209;4,292;-19,025;-127,640;-147,541;24,174;-24,710;41,179;-98,846;-17,540;1231,979;-6,840;-1,575;304,383;55,105;-15,221;-31,864;-13,675;40,096;0,000;-145,069;69,735;-123,997;-82,730;-117,528;-39,823;300,654;-135,508;-118,920;396,517;-29,929;512,718;260,100;-118,333;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-293,131;-33,931;51,367;294,582;0,000;3243,860;32,958;-106,326;81,364;-218,050;-24,049;373,649;-88,125;-21,432;-86,344;92,363;15,936;62,972;-20,190;-149,038;4,457;-74,759;-86,758;-111,101;93,276;115,653;52,972;-83,226;-151,209;0,132;-38,155;-11,741;-108,477;-149,081;-30,109;-12,977;105,088;38,326;-88,749;-8,049;-60,290;13,957;-5,165;-277,419;67,150;705,581;-38,882;17,281;141,802;-75,713;-140,605;15,947;-8,942;64,980;0,000;-41,178;-5,725;-52,669;-162,629;-48,610;-115,851;1298,763;1,940;-53,316;757,370;13,205;229,153;333,495;-2,527;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,803;-97,447;570,979;0,000;1727,240;-140,190;-98,963;-228,028;-10,620;26,212;429,535;68,678;37,186;32,739;-84,561;-85,540;-41,163;-40,043;101,208;-145,958;-93,105;-104,786;-28,663;-68,986;-155,771;-14,422;-7,104;-207,948;15,497;-185,132;-73,732;102,353;85,177;-8,282;12,173;1,156;-18,971;-66,749;-11,491;57,869;46,353;-65,607;-27,453;-18,517;759,037;-47,975;17,277;55,636;-109,783;-33,069;-3,286;-40,084;101,260;0,000;-20,097;93,767;90,595;-67,594;4,074;46,778;626,691;83,597;-38,987;389,594;-56,597;71,204;317,093;-44,370;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,059;1427,557;0,000;-188,925;-166,843;-311,029;-135,720;-7,690;3,023;398,265;-72,426;5,879;698,339;-3,855;139,844;102,069;-8,395;-107,099;6,629;-70,945;-30,837;-114,610;-45,552;-27,084;-19,600;-58,649;-156,406;-56,667;110,565;-190,114;-87,631;-64,037;-104,341;29,054;13,923;-78,470;65,595;-37,221;6,926;-103,212;9,581;-203,542;49,637;242,009;-14,563;1,631;30,416;-4,191;-164,390;8,639;1,777;-23,281;0,000;56,959;-163,191;-30,388;4,519;-101,153;-30,953;161,690;-87,086;-164,593;148,703;-165,294;66,241;360,334;72,364;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-423,828;0,000;-279,666;-146,543;-113,612;-144,827;-6,372;-0,663;-232,467;69,176;-5,138;-378,093;-7,674;-55,668;-145,593;3,033;-51,696;34,480;23,204;61,505;9,979;-17,532;-32,445;-3,373;-101,173;33,782;35,002;-6,647;-101,826;-113,253;-56,401;-64,840;-52,094;-21,952;-94,992;-75,191;26,585;39,265;-27,451;-30,752;40,274;-13,447;-258,886;3,354;0,597;-120,642;13,035;4,264;-6,255;-5,199;24,347;0,000;-23,264;-33,379;2,438;0,079;-63,110;-57,635;-111,094;19,090;-12,768;-73,605;-50,825;-5,555;-217,955;-2,098;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;222,975;687,630;286,854;1012,180;7,039;-24,943;6314,064;682,571;-182,644;6284,673;-543,016;49,068;100,039;-187,214;524,166;-445,367;-8,287;-301,896;-284,096;111,392;-265,049;-89,972;283,719;-514,028;-447,371;-183,838;3932,801;12,503;302,590;404,712;-32,941;-422,717;-258,183;0,408;336,585;35,885;239,456;-32,762;-517,564;-50,811;148,525;-68,480;-6,555;-194,950;-100,725;-61,066;-3,385;9,176;92,452;0,000;370,971;-340,293;-228,741;259,360;184,798;422,561;338,758;-386,682;2108,276;38,235;-103,507;25,116;5460,640;-167,737;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2746,436;2722,989;518,989;7,246;-19,912;-426,021;-161,767;-195,477;875,984;-365,415;569,171;2864,558;-326,699;-364,929;-380,969;-529,804;-3,261;-78,269;2173,104;543,751;-406,188;510,034;1055,924;2403,240;3227,645;169,051;567,432;-18,378;-472,690;-494,925;-363,153;548,594;424,190;-441,002;-731,164;-373,018;-119,734;2661,362;-52,580;1877,491;-235,610;2,126;1298,203;-238,493;-240,480;45,825;-41,926;-513,389;0,000;-148,259;-468,553;-484,214;-478,585;65,087;-203,208;3913,180;-296,196;-206,824;4304,283;-155,198;-253,263;-476,483;-188,127;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-72,355;112,078;-87,873;27,264;426,334;98,122;22,378;-388,638;-37,237;-18,909;-14,065;-51,263;-0,740;6,290;0,308;-18,186;-14,409;16,673;-63,062;-54,931;54,729;-54,706;49,546;166,683;49,014;63,445;-55,047;-87,517;-251,249;24,129;-49,899;-101,339;-53,305;-28,271;3,352;14,819;747,126;-83,492;224,151;-50,722;-13,085;76,022;-97,694;-96,301;5,423;22,262;37,616;0,000;-14,127;-86,474;-66,344;140,847;151,145;-69,864;867,685;105,685;123,029;469,390;97,713;144,590;250,906;-154,155;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-71,066;-142,909;-27,045;120,348;78,920;-70,357;45,250;-182,830;-152,785;2,386;61,487;-240,345;-28,628;26,210;-190,692;37,605;-83,518;-98,229;-109,222;14,267;50,600;-158,485;-40,496;5,438;-65,686;194,677;-88,347;110,901;-168,193;-76,691;-186,402;-115,313;-181,466;222,302;-107,854;979,181;-42,968;541,990;-49,236;5,921;47,967;-143,958;27,147;-7,283;-35,090;-147,643;0,000;41,667;93,286;-58,986;-38,432;140,632;125,254;-34,550;-74,908;36,501;111,553;-8,952;101,099;16,005;53,683;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,270;-9,657;115,217;-102,726;-2,916;238,697;-64,828;-95,432;-57,210;-21,230;-40,458;52,718;37,850;-54,201;85,289;-37,144;89,342;-40,012;-37,351;-116,253;136,837;108,637;64,346;-74,648;-115,179;233,589;-130,085;-61,348;-2,188;-2,990;54,559;-97,553;-37,596;-14,757;191,205;-15,522;31,929;-41,416;-15,623;47,081;-19,872;-94,619;8,048;1,889;7,705;0,000;56,642;26,667;-14,623;-135,617;-86,595;135,530;308,436;-62,831;391,652;509,498;65,169;-165,759;149,702;88,959;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,101;-64,775;-79,009;-12,662;-476,113;-22,788;15,665;-178,743;-34,457;-65,624;29,655;48,988;38,286;40,750;-52,636;2,910;-11,214;10,513;-116,940;66,556;-108,232;-10,968;-122,184;-50,886;18,433;49,644;-19,428;-79,145;12,301;-37,140;4,133;-27,661;4,920;-103,035;9,173;-281,838;0,842;2,474;134,582;5,773;0,608;-26,362;-4,087;-43,271;0,000;29,462;20,678;-40,998;-29,717;22,136;-7,484;-1,473;41,160;-26,479;-329,171;-65,102;17,440;-143,278;-30,524;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17,585;-20,350;-0,586;-13,130;-3,590;16,887;2,921;0,893;-17,011;2,770;-4,958;7,719;-1,919;-13,445;-0,661;0,780;12,123;6,511;10,227;4,874;-17,724;-18,739;2,355;-2,022;-8,611;-1,956;15,854;8,622;16,610;3,806;-11,237;-4,522;-0,606;-1,149;-39,729;-0,517;-0,102;-5,111;-0,971;1,631;-0,326;0,827;9,817;0,000;-2,689;-10,739;1,332;-0,521;-5,149;-3,222;30,478;10,978;7,761;-10,208;4,595;-34,186;30,446;-12,063;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-22,864;-29,677;807,077;-277,192;251,721;88,361;5,054;-5,483;-77,300;-175,350;-192,224;-130,891;-265,905;-215,125;-70,849;109,227;-196,401;-308,103;-197,515;-113,444;6,090;-139,309;156,874;108,433;-203,702;-97,241;-223,343;7,643;-107,265;-72,837;84,810;-142,367;-67,144;168,925;-89,735;-10,261;-305,411;-115,605;-70,845;-13,574;7,658;130,702;0,000;528,119;-204,890;-94,525;-119,263;-71,464;-133,307;-68,647;-198,647;-148,148;-89,313;-85,568;-64,651;5344,238;85,826;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36,545;-178,443;0,897;-42,395;-53,802;-16,820;114,195;-12,895;-52,968;-124,541;9,888;-188,508;-7,988;-86,362;7,268;83,151;-177,412;26,207;29,056;42,092;55,254;-21,298;-8,114;-118,760;-32,919;-16,258;-6,879;448,418;589,634;-37,264;-62,122;-30,382;54,511;11,690;11,338;-0,656;27,743;-30,315;7,670;-12,260;15,438;0,000;-7,930;-52,195;-1,760;94,705;8,893;16,045;-186,492;-136,146;-24,686;-154,263;50,082;-161,612;-134,995;-56,369;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-14,063;-8,698;14,850;74,154;1,366;71,746;2,907;9,060;-18,530;-4,511;-45,977;-9,903;1,049;8,091;1,830;-13,523;56,905;-56,225;38,336;-41,422;-10,077;-6,161;-2,301;11,827;6,784;-5,305;-5,290;11,854;-6,816;-31,661;0,552;0,967;2,161;0,836;13,784;1,008;-7,740;0,082;0,082;-6,798;0,000;-18,572;30,412;1,179;-5,652;-40,868;21,571;22,139;-22,784;-19,518;143,387;-22,786;-76,610;-42,034;3,373;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-372,399;-205,747;5189,315;-203,823;-287,134;-105,312;-635,107;-396,783;-228,953;-184,760;-162,235;109,662;-235,012;-371,640;-460,895;-171,196;1796,583;-225,289;1687,905;157,969;-366,006;-223,429;-490,977;1087,391;903,219;-45,535;-227,390;-21,632;-64,711;-60,769;189,969;69,133;-35,148;656,468;45,838;-151,090;26,244;4,709;134,904;0,000;187,244;-364,082;-306,988;-53,629;2142,855;-370,364;1454,041;-168,973;103,323;1529,114;-247,599;-300,410;313,987;-345,493;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-11,071;-240,240;-22,854;-73,143;-12,581;74,151;-11,396;-69,454;-18,689;-15,902;15,170;-15,242;-11,049;-7,204;-90,686;-6,430;-74,311;-14,890;-16,770;1,235;38,285;-69,577;-6,670;-34,048;19,225;30,871;-17,779;-339,848;11,704;179,047;24,656;-0,437;-104,864;-5,921;-39,755;-2,636;-0,185;-62,866;0,000;-30,898;-118,773;19,581;-13,531;-33,309;53,707;-403,446;19,868;-63,770;-274,530;52,414;-118,245;-235,360;43,493;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;939,209;-15,047;672,937;16,625;3,530;25,546;-43,077;-138,264;-244,157;-91,589;-80,112;-178,639;-67,271;-132,336;14,273;-20,364;-107,822;66,398;-22,900;84,694;-78,545;-232,311;-70,663;-9,360;-42,952;-185,170;75,969;-36,956;-80,142;-62,308;-3,242;-296,874;-3,372;-67,434;2,707;21,066;-166,826;0,000;-72,622;-67,508;54,571;-78,968;-176,631;17,300;484,265;-70,812;-182,357;685,509;28,902;263,126;210,412;83,282;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-54,769;679,907;-201,628;-407,414;-380,431;-156,701;-186,115;-249,744;-109,678;-214,569;230,676;-204,970;-143,719;-19,181;-61,945;511,004;40,786;-66,776;15,885;-126,493;-284,765;81,349;160,630;-193,233;-134,759;-8,110;-77,196;-64,608;39,640;-24,856;251,836;137,850;-133,228;-11,661;39,909;-72,139;0,000;-51,623;-123,064;108,191;-84,537;-145,784;-455,970;640,982;-113,691;-229,681;1389,203;-121,226;212,928;239,397;-44,525;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-178,121;6,650;61,220;-2,465;-20,117;-16,828;44,928;-3,245;-24,427;-18,499;-1,945;-108,375;-139,130;-82,598;-92,082;-30,692;25,981;42,224;-65,967;-50,389;-61,067;4,240;18,194;-41,430;-77,262;13,204;-112,930;-7,726;-3,220;-111,357;0,514;-3,474;1,856;-2,046;-65,366;0,000;-60,297;1,746;12,425;-89,229;10,918;22,864;-56,404;-35,087;-8,628;-211,928;10,312;-30,121;55,603;-10,286;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-73,924;190,547;-45,398;-90,179;374,660;-166,315;-68,873;-98,488;-192,304;-9,155;44,992;-123,526;-53,456;-62,363;59,937;-63,476;-10,809;-10,440;-96,190;-195,494;-57,520;-92,757;-242,119;142,570;-77,562;-178,445;25,187;9,785;143,862;20,466;-33,564;16,165;-21,782;-178,874;0,000;-39,474;-120,042;103,186;-61,082;-220,971;-25,617;541,671;-155,023;-181,642;1041,464;491,288;-273,690;34,258;-1,029;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,534;-38,528;44,037;-74,660;64,869;21,304;-6,447;-63,455;11,143;2,951;-142,898;-218,156;-56,651;13,824;-16,703;-36,314;37,781;13,461;14,374;-22,969;31,111;-8,250;9,473;-2,233;-83,891;-0,433;-0,352;-124,781;-1,821;4,541;-5,793;6,831;20,764;0,000;-34,136;-43,152;6,137;-44,365;-104,550;-22,570;-24,277;-3,520;-84,260;-238,679;14,707;-90,100;-132,319;-12,874;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-37,096;3,219;-29,520;-45,525;13,927;-17,580;-75,885;-50,358;-60,820;-87,344;-105,566;-27,530;4,743;-36,667;10,453;12,801;-82,643;-97,914;-21,771;-49,077;-24,945;-157,769;-44,211;-208,882;-0,974;-2,377;-139,735;0,197;11,527;-3,636;0,691;-48,991;0,000;-81,441;-76,440;0,357;-8,575;-47,538;33,211;24,646;4,166;14,916;-578,325;-28,004;-98,836;-122,779;-1,317;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-48,584;-35,351;47,209;-11,101;-75,456;-12,178;23,747;-63,222;70,918;-107,901;23,889;-26,074;-4,267;-52,359;-13,062;-41,135;-24,453;-45,291;-83,829;16,518;-1,872;0,513;-228,572;-2,847;-3,017;-82,115;-0,007;37,387;3,158;-3,200;-37,407;0,000;-27,239;59,557;-23,244;-54,036;-18,038;-33,373;69,563;53,579;-79,684;-213,387;99,874;-106,984;-62,964;9,287;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,941;43,650;21,336;0,911;-122,336;5,424;-12,776;-72,054;-68,176;28,873;-35,591;-21,705;1,736;-36,002;-66,192;-61,402;24,823;-49,885;20,950;72,675;-12,725;87,744;-11,934;3,654;144,351;9,513;35,163;-3,376;-7,348;-32,696;0,000;-18,736;-94,331;-7,066;-24,236;60,458;-8,595;-13,369;-46,126;-66,327;-199,890;-26,081;-113,597;-159,922;-2,662;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,874;2,796;11,003;-32,237;142,187;-102,361;136,890;-95,421;52,484;-83,944;13,937;99,213;464,029;24,281;-16,363;-64,464;-56,264;-72,713;-198,223;-29,747;7,655;-65,838;1,171;-79,432;-1,059;-11,422;50,377;11,771;-76,854;0,000;-62,585;-177,597;-53,916;-94,543;78,503;61,515;-10,531;-191,260;127,278;65,603;-51,463;-36,221;-133,809;-60,164;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
