;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,992;-11,738;-28,307;-9,897;12,175;-7,288;-1,655;5,048;-4,878;-17,512;2,822;10,635;8,588;-6,052;17,994;1,595;50,811;2,422;-0,165;11,989;0,677;2,035;0,504;-0,497;-2,849;0,000;-3,421;29,074;-2,039;7,210;-14,816;2,830;0,915;-13,837;13,706;-25,509;-3,083;25,100;-28,280;6,694;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,747;-30,924;58,589;-20,470;-12,558;6,205;0,754;-1,724;-26,183;-11,811;1,059;23,527;-3,301;49,861;-2,384;31,392;0,577;-0,356;67,211;6,226;-1,368;-0,068;1,289;1,867;0,000;16,607;8,776;-0,663;-3,993;-19,214;-1,988;52,259;-3,319;-24,415;92,090;24,290;44,322;-32,057;-6,469;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,327;-37,839;-0,262;-13,570;-10,206;-0,524;-5,300;6,966;15,803;-16,453;-5,135;-2,865;-41,216;0,516;-14,590;0,258;0,782;-38,191;4,609;1,641;-0,307;-0,089;10,351;0,000;-11,802;2,209;-2,966;12,430;-39,972;11,573;56,189;18,387;18,400;-163,388;2,041;5,688;15,089;12,087;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-35,850;12,822;10,244;6,500;-8,410;16,252;9,135;13,907;14,527;-1,304;9,283;-5,336;3,372;21,302;-2,796;0,721;48,238;2,650;0,266;0,603;-1,677;2,271;0,000;-0,102;-12,523;-7,074;-3,009;-35,762;-2,421;-25,256;-12,028;-26,546;-58,548;5,763;-78,341;61,743;-7,030;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,320;-16,597;19,236;-0,148;2,300;-28,350;-8,770;-11,063;1,400;-6,294;-75,611;0,820;-17,925;-1,989;-0,398;-15,302;1,218;-2,352;-1,392;-1,193;-1,217;0,000;4,600;-17,257;5,933;13,485;-5,181;-4,407;22,409;12,088;-19,346;65,864;-8,042;-43,992;15,149;-6,671;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,200;0,765;-0,238;1,387;-1,209;-13,150;-1,867;4,393;-0,058;52,282;-0,644;-32,384;1,309;-0,173;35,933;-1,558;-0,325;-0,606;-0,519;13,541;0,000;0,485;-4,764;-2,403;2,535;18,003;-0,080;-26,258;8,205;-16,146;31,309;-6,713;15,603;-3,450;0,490;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,604;-1,462;0,263;1,175;-4,279;-5,292;4,284;0,897;5,897;-0,518;2,190;-0,259;-0,052;-8,112;-0,466;-0,372;-0,181;-0,155;-8,953;0,000;-0,949;2,157;-0,616;4,485;-17,741;-1,394;-1,763;-9,538;2,992;-11,707;-0,421;11,804;31,584;-0,253;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,024;-0,592;13,033;-8,044;0,916;-9,317;-0,865;13,128;0,301;12,121;-0,369;-0,074;-15,170;-0,664;1,125;-0,258;0,816;-2,166;0,000;-4,022;3,628;-2,774;-2,880;-19,500;-3,921;6,524;11,241;-9,024;36,246;-9,214;7,752;30,555;2,742;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,254;5,229;2,035;0,864;1,484;-0,557;3,437;-0,315;5,729;0,859;-0,031;6,182;0,733;0,166;-0,110;0,922;-2,232;0,000;-2,424;-0,109;-0,610;3,137;-5,865;3,760;26,913;-5,803;1,845;10,312;-2,860;9,466;-10,650;-3,318;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5,866;4,127;-8,504;7,139;3,885;-31,194;0,653;-62,317;0,327;-0,150;-1,986;-0,273;0,258;-0,524;-0,449;3,652;0,000;-6,499;-7,903;-2,351;0,130;12,359;-17,034;39,544;5,401;1,751;8,843;-4,548;8,789;-16,390;-3,795;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9,890;2,506;2,031;5,397;20,101;-0,648;40,821;0,220;-0,173;18,506;0,614;-0,336;-0,607;-0,520;4,206;0,000;4,863;-13,260;-3,518;4,682;-2,351;8,892;-47,772;9,171;-5,475;-23,788;11,292;29,131;4,323;-2,854;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,055;-3,036;-2,256;-11,376;-0,118;-15,302;-0,588;-0,118;-8,571;-1,060;-1,062;0,647;-0,353;-5,446;0,000;1,945;-9,652;-1,834;3,861;-3,399;2,548;-14,755;-1,167;-4,713;-60,808;2,958;-6,916;14,908;-4,883;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,696;0,017;-3,897;-0,499;4,098;-0,249;-0,050;-10,915;-0,449;-1,349;-0,174;-0,149;2,699;0,000;-2,602;4,512;-1,549;0,654;-0,248;1,557;-20,735;-3,260;-4,234;-12,727;0,255;8,891;-3,658;-3,169;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,475;-11,645;0,335;0,579;-0,350;-0,070;9,455;1,442;-0,858;0,790;-0,210;-0,588;0,000;2,174;4,858;-1,544;-4,296;-3,426;-5,683;-7,979;-9,016;3,164;-13,061;-7,923;-1,652;-4,184;-3,180;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,561;-0,202;3,057;-0,101;-0,020;10,175;-0,182;-0,548;-0,071;-0,061;0,588;0,000;3,406;-6,918;-0,032;-1,928;1,514;-2,186;-4,028;0,364;-3,017;-13,937;1,153;-10,493;2,008;-2,130;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4,523;1,443;1,829;-0,724;18,802;-3,797;2,250;1,552;-2,173;-11,984;0,000;7,766;19,907;-7,373;0,555;14,917;-30,073;63,659;-11,398;-31,361;144,409;27,835;21,334;37,756;17,527;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,465;-0,012;-0,002;-1,797;-0,022;-0,066;-0,009;-0,007;1,024;0,000;-0,594;-0,546;-0,127;-0,483;-2,891;0,018;-4,504;-0,059;0,689;3,205;1,210;-5,692;-0,772;-0,257;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,336;2,000;-9,727;1,137;-1,195;-2,200;1,401;-12,084;0,000;-4,930;-23,868;-2,800;5,936;-24,109;-4,696;114,090;-27,174;29,799;-84,022;-11,087;68,936;21,620;8,809;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,001;-2,261;-0,011;-0,033;-0,004;-0,004;-0,543;0,000;-0,297;0,268;-0,063;0,783;0,846;0,535;4,753;0,499;-0,224;4,391;-0,440;-0,815;0,307;-0,129;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,000;-0,002;-0,007;-0,001;-0,001;-0,109;0,000;-0,059;-0,163;-0,013;-0,048;-0,289;-0,103;0,250;-0,111;0,864;-0,269;-0,088;2,000;0,615;-0,026;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,656;2,245;0,189;0,552;6,614;0,000;6,324;27,152;-1,898;-21,812;11,607;24,300;86,374;-34,517;39,612;98,552;-0,640;30,050;57,924;-5,935;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,060;-0,008;-0,007;0,077;0,000;-0,535;-1,465;-0,114;0,590;-0,310;0,122;2,254;-1,004;-1,313;1,848;-0,792;-3,633;-0,001;0,782;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,023;-0,020;-0,827;0,000;-1,607;-1,151;0,667;-0,280;-3,230;-0,689;-5,515;2,276;1,751;-1,668;0,760;3,996;1,385;-0,697;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,003;-0,380;0,000;-0,208;-0,569;-0,044;0,856;-1,011;-0,362;-1,750;-0,390;0,184;-2,632;-0,308;1,593;0,076;-0,090;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,326;0,000;-0,178;-0,488;-0,038;-0,145;-0,867;-0,310;0,751;-0,335;-0,816;3,017;-0,264;1,945;-0,924;-0,077;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;-10,115;-11,935;-1,386;2,284;-25,935;-0,519;-28,949;-8,416;8,360;15,104;-0,599;9,042;-34,330;1,372;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,116;-1,002;3,037;13,489;-7,789;-31,137;-2,087;-1,747;1,071;-7,395;11,354;4,082;-2,078;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,277;-0,028;18,021;-8,568;11,451;-11,470;1,894;-68,308;0,130;-19,940;-24,408;2,584;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,470;2,309;2,052;-3,766;-2,590;5,340;9,219;-0,355;0,264;-3,647;0,706;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,526;4,345;-27,642;1,753;2,094;15,131;-3,482;21,503;1,073;-0,934;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21,145;46,458;9,508;5,980;-19,470;3,524;-32,433;13,814;-4,917;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-27,563;1,665;7,942;-0,521;4,499;-9,250;33,962;-4,495;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,445;-86,384;-19,933;-4,904;-59,821;15,358;17,477;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,134;52,365;-1,575;-10,164;6,833;-1,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86,482;4,048;-0,550;4,988;-3,332;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429,404;-81,340;59,095;-10,872;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-33,304;-3,910;0,254;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-134,721;6,663;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-12,332;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000
Router 110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000
Router 111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000
Router 112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000
Router 113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000
Router 114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000
Router 115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
