;Router 1;Router 2;Router 3;Router 4;Router 5;Router 6;Router 7;Router 8;Router 9;Router 10;Router 11;Router 12;Router 13;Router 14;Router 15;Router 16;Router 17;Router 18;Router 19;Router 20;Router 21;Router 22;Router 23;Router 24;Router 25;Router 26;Router 27;Router 28;Router 29;Router 30;Router 31;Router 32;Router 33;Router 34;Router 35;Router 36;Router 37;Router 38;Router 39;Router 40;Router 41;Router 42;Router 43;Router 44;Router 45;Router 46;Router 47;Router 48;Router 49;Router 50;Router 51;Router 52;Router 53;Router 54;Router 55;Router 56;Router 57;Router 58;Router 59;Router 60;Router 61;Router 62;Router 63;Router 64;Router 65;Router 66;Router 67;Router 68;Router 69;Router 70;Router 71;Router 72;Router 73;Router 74;Router 75;Router 76;Router 77;Router 78;Router 79;Router 80;Router 81;Router 82;Router 83;Router 84;Router 85;Router 86;Router 87;Router 88;Router 89;Router 90;Router 91;Router 92;Router 93;Router 94;Router 95;Router 96;Router 97;Router 98;Router 99;Router 100;Router 101;Router 102;Router 103;Router 104;Router 105;Router 106;Router 107;Router 108;Router 109;Router 110;Router 111;Router 112;Router 113;Router 114;Router 115
Router 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,509;-2,867;4,312;0,554;-55,265;8,846;-15,352;-80,476;17,691;21,821;-2,787;0,335;18,487;0,000;-71,618;-91,405;72,696;-20,781;25,518;0,541;-9,308;10,195;0,157;9,277;-2,193;-9,259;25,213;-1,066;16,806;-4,644;-12,855;25,745;-22,087;-32,617;-2,005;3,826;-1,168;38,122;51,390;-38,706;33,837;-8,766;2,232;-11,118;-11,469;12,633;-30,672;-2,648;-40,683;12,703;2,687;-9,320;-86,092;-0,962;-5,701;-1,100;-0,464;-13,606;-3,039;-6,549;-0,390;-0,156;17,915;0,000;-2,657;-9,363;-1,025;-9,794;51,364;27,682;-29,977;-19,606;9,497;-10,571;-27,196;-19,739;-31,149;0,452;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,755;-2,359;-12,073;11,601;4,216;-71,748;0,679;-37,753;5,189;-14,432;5,954;73,894;0,000;-103,000;-6,280;-61,198;27,996;3,118;-0,470;86,162;-9,082;-0,410;51,336;-6,592;7,186;50,360;1,113;-14,217;4,715;-1,120;7,194;4,094;8,917;-13,703;-4,811;-6,169;-4,399;6,977;0,739;-32,751;43,918;-3,203;-2,406;-31,196;-5,909;20,155;11,623;39,143;-7,655;11,391;7,910;46,624;-2,043;-33,781;-1,591;0,847;-55,475;-0,510;2,556;0,066;0,224;14,373;0,000;2,660;40,169;6,955;5,178;25,774;-10,506;-67,259;-15,827;6,508;16,615;3,824;-35,901;62,386;6,586;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,274;-12,808;-43,049;5,914;-42,051;-19,778;-22,616;-12,666;-11,956;4,508;40,967;0,000;127,643;-7,056;0,144;55,241;-9,773;0,605;3,739;1,023;1,636;-1,860;18,449;-36,110;-55,199;-0,400;21,915;2,477;-9,574;6,727;2,671;-17,047;2,784;-1,097;-1,471;48,634;-23,531;47,681;38,046;-30,762;-12,718;4,652;-19,598;9,061;-6,385;-0,889;3,098;-19,822;9,714;-0,676;74,161;0,847;18,892;-2,034;-0,400;-42,866;3,729;-3,526;-0,197;0,005;-4,658;0,000;-24,033;-29,533;-8,451;-5,688;-16,852;2,490;36,557;-19,896;14,248;42,302;31,021;-54,854;8,161;6,614;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-21,946;-16,017;-30,843;-23,643;75,881;11,371;-16,236;-49,962;1,221;-215,603;0,000;189,382;-10,434;-1,073;-44,568;-6,905;0,321;-64,127;-29,960;-0,737;63,357;-4,487;69,517;57,850;4,209;84,396;1,872;23,023;-14,169;-25,009;40,188;1,455;1,511;-12,483;20,343;-22,906;-36,259;7,514;-24,664;17,230;13,998;-12,208;15,142;-14,070;21,429;-34,831;-8,540;12,581;-18,457;-19,314;-1,506;15,814;1,993;0,662;84,968;1,982;1,187;-1,057;0,646;-16,337;0,000;-14,713;20,279;2,270;-9,164;0,752;-27,885;10,537;-14,735;-14,070;-68,352;-16,492;43,607;-75,153;4,632;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-71,581;32,264;-3,958;-43,080;63,018;126,263;-4,253;8,288;143,656;0,000;169,121;138,401;35,980;5,323;3,759;1,203;20,224;-18,375;2,836;82,252;19,649;-51,446;-146,504;-6,867;-112,484;-16,060;-42,029;35,109;-23,238;-2,090;-73,628;-7,628;5,465;1,968;49,888;-68,368;23,436;-51,058;38,083;-16,965;-56,369;-4,495;8,877;74,766;-24,367;-29,935;-32,582;3,004;-37,426;7,623;159,457;4,662;-1,614;-170,931;-5,666;-4,345;-0,214;4,229;11,737;0,000;4,311;-50,913;13,709;16,756;67,712;13,415;137,789;-29,689;31,476;96,078;-1,582;11,080;53,444;-2,743;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19,365;81,415;181,572;108,145;86,046;-47,031;-84,041;191,378;0,000;590,278;-46,198;-166,583;69,753;202,109;14,779;139,427;49,001;-0,270;52,384;-74,224;50,096;594,672;-15,317;60,515;-0,770;24,634;11,821;-32,858;200,903;-41,787;-18,583;-124,779;149,500;98,965;-63,203;73,851;121,811;80,747;97,914;-6,636;26,216;56,570;100,384;-115,876;9,621;-28,539;75,417;837,254;-13,631;120,211;-21,025;7,725;774,026;26,153;2,621;-0,137;4,052;118,599;0,000;-33,192;35,529;54,818;-45,457;-32,054;-111,697;-111,932;-32,596;163,296;652,125;66,267;44,806;135,919;28,095;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,091;-9,640;-28,946;19,430;68,228;-13,773;-108,670;0,000;-94,758;-44,798;135,915;-57,055;-53,881;4,585;-73,749;-50,654;-11,420;-75,830;21,156;55,298;-182,148;-45,055;-9,269;-27,957;-75,167;51,021;-80,697;-56,954;-18,597;-39,622;-62,670;-142,977;-41,779;-50,881;-32,586;-56,967;37,935;47,391;58,990;-37,359;22,113;-48,388;8,695;-30,567;-10,754;-71,560;38,016;23,755;83,984;-13,022;0,053;542,201;9,138;-13,698;-9,220;1,422;-119,025;0,000;44,869;55,265;-0,188;109,359;59,264;23,432;101,254;-30,152;-51,406;1140,218;43,176;-30,425;22,780;2,231;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-87,644;92,775;-28,515;-143,427;-31,958;735,250;0,000;688,215;-146,367;37,183;-33,883;-52,598;4,294;245,827;96,857;36,029;-97,654;-68,241;92,305;375,319;3,923;-30,140;-12,033;-88,749;-140,394;-102,899;46,576;-132,171;10,481;243,037;158,076;143,086;-18,132;225,306;129,405;-119,394;88,100;49,425;53,897;73,302;-71,423;150,672;75,399;-44,768;-43,225;10,614;1,086;779,256;-16,511;10,165;832,417;17,724;20,889;-15,305;-8,697;144,493;0,000;58,024;214,485;19,059;54,769;177,145;39,871;608,271;-75,007;157,601;983,570;-12,281;174,474;295,130;-23,027;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175,956;186,887;-58,787;1,901;424,092;0,000;227,478;7,575;59,306;125,054;-51,659;-3,647;397,401;-37,612;17,499;-113,031;-101,169;-39,819;119,950;1,653;105,465;30,463;55,227;-133,045;-27,394;65,093;128,677;-37,088;-111,010;157,288;-86,693;152,316;11,171;145,574;5,046;61,916;-70,973;-6,857;103,762;67,998;-13,801;-150,381;7,385;43,720;159,547;-9,664;1283,559;-6,550;-1,591;210,330;19,506;-0,872;4,560;5,735;85,401;0,000;-21,311;78,657;-4,795;-36,015;37,990;-32,583;914,637;287,452;-127,045;339,463;-58,527;456,244;462,840;69,317;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,604;-204,386;35,313;195,601;0,000;3834,094;-33,599;-269,068;-32,160;-147,964;2,268;347,881;0,336;5,268;178,498;80,707;-71,202;359,762;37,888;-3,489;46,263;87,312;-59,139;-18,050;19,591;52,561;39,683;5,044;58,754;-68,082;201,660;-21,804;114,377;-25,015;-84,219;-123,045;80,636;87,619;5,252;11,577;28,196;-56,246;-27,068;-39,403;11,521;680,138;17,079;-0,909;449,854;-8,748;-2,197;-12,996;-3,875;65,740;0,000;-7,446;-30,135;8,016;-161,166;12,187;39,032;891,431;22,420;-97,323;922,073;40,142;510,979;281,534;-44,816;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;171,224;-65,538;543,980;0,000;2770,895;134,876;154,038;50,722;-77,652;5,331;373,213;13,197;7,649;-104,563;72,429;-99,376;154,420;-13,269;129,985;-5,595;-185,171;-38,216;-97,888;14,475;-58,355;1,482;99,473;19,557;-227,356;19,671;274,482;143,344;56,947;-73,014;-12,565;-71,855;-106,763;18,161;78,457;-26,250;88,146;-68,047;136,100;-2,064;975,058;-29,746;3,821;375,534;-22,988;-45,942;-1,866;-9,246;39,482;0,000;73,914;-177,557;37,268;-46,701;-54,680;110,338;854,495;77,873;19,178;308,725;30,810;190,832;400,699;-38,358;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,649;1559,425;0,000;378,038;-32,463;21,783;58,923;-2,404;-8,310;285,912;76,163;-8,110;845,536;11,362;78,664;27,399;-29,912;-83,940;-6,397;-43,860;65,612;9,197;-158,238;13,543;-15,654;-12,014;-49,674;62,051;42,730;-12,871;39,359;-86,601;-79,172;-54,677;14,339;-16,898;52,372;-2,533;11,318;7,717;49,240;3,540;22,501;154,058;7,282;-0,819;233,040;7,937;-18,557;-0,787;2,081;-55,222;0,000;-5,128;42,659;-48,784;-28,222;-117,158;-61,821;494,274;-72,996;103,533;274,227;27,485;231,615;413,708;-2,842;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,971;0,000;237,906;-53,037;-81,740;-12,703;-13,299;-1,361;-13,907;34,728;1,322;84,195;8,788;-51,211;-7,885;3,139;-59,594;5,708;22,259;10,684;-15,286;84,165;9,740;-5,160;32,076;6,513;-12,826;86,151;7,739;3,912;-40,452;-6,400;21,154;8,478;-17,180;28,982;39,223;0,924;-1,400;-7,637;-133,018;2,693;25,520;-1,638;0,551;-14,164;6,587;-5,108;-3,207;-1,269;4,708;0,000;18,936;-21,060;-8,209;7,036;39,130;17,279;-87,595;-33,467;-55,376;-203,663;-12,353;55,115;49,917;-8,455;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;679,690;520,065;928,038;1309,780;41,650;-8,207;6298,757;718,437;-10,011;6918,553;167,598;59,712;221,992;-118,388;866,480;-44,065;113,938;62,885;-309,675;186,027;-244,618;35,858;299,266;-119,664;-189,255;-23,049;3900,269;202,373;388,967;236,895;99,640;-127,832;-91,925;141,936;867,632;134,087;411,526;27,116;257,916;-16,732;82,729;-8,852;-10,816;-45,626;40,821;2,423;-6,175;-29,533;-26,432;0,000;513,029;73,370;-74,354;210,682;289,756;956,362;389,592;-227,987;2113,521;185,143;124,583;168,367;5334,043;100,995;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3393,159;3199,296;671,818;60,831;10,856;500,910;466,375;-9,658;1603,128;61,243;814,485;3598,707;98,197;628,352;139,402;-1,393;497,349;-200,438;2067,040;518,598;148,617;1027,609;1397,372;2591,297;3708,743;313,156;649,624;469,234;17,119;-184,069;-297,294;749,959;624,649;162,263;-16,933;53,061;-134,771;2622,337;-10,332;1995,038;10,292;-22,003;1356,303;-68,499;-273,679;-4,671;-42,822;612,651;0,000;-228,647;-305,483;-17,302;-524,011;-53,103;92,137;4032,921;-109,041;-344,922;4776,860;340,698;450,950;308,762;-27,512;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,690;54,266;-98,186;3,479;154,146;-34,166;-2,697;43,465;15,261;-170,881;76,549;7,085;-239,518;-12,846;26,181;-18,247;22,325;-71,690;-105,520;41,852;66,497;82,112;151,084;221,693;90,763;19,216;-66,387;69,708;34,865;-139,101;-2,648;-78,778;21,778;-79,251;-96,102;-36,507;951,126;23,486;96,042;-14,741;-0,398;100,762;-31,523;14,317;6,412;8,862;101,793;0,000;-46,661;9,162;-26,465;-37,458;79,040;34,280;754,177;171,101;27,911;562,033;35,620;301,479;172,795;41,956;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-44,468;-105,562;-2,003;167,710;-79,592;-22,877;-1,118;31,949;-107,327;174,078;82,333;47,183;40,729;19,763;111,753;13,645;-117,697;-66,314;9,753;1,636;-120,989;104,734;-16,495;62,831;-39,213;-30,686;-65,835;150,075;-76,522;-66,210;-37,313;-112,659;-57,925;-120,196;-1,095;1111,163;-1,310;795,778;2,198;-3,432;70,826;-19,834;4,783;14,064;-2,638;120,448;0,000;-74,930;-59,804;38,466;113,786;-37,813;160,545;291,592;149,441;186,248;719,982;-42,040;367,958;140,967;14,412;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,492;1,857;250,614;3,896;6,869;607,235;115,636;39,055;146,530;-37,794;69,045;-12,558;9,857;-45,776;-30,508;5,415;-69,371;2,524;83,581;-55,784;66,585;-59,707;-64,991;118,608;12,384;275,416;39,608;-86,211;32,076;19,987;26,156;-56,400;-47,683;-24,991;29,485;-6,149;-87,796;2,474;-2,116;-94,543;19,606;-4,594;-8,471;-0,421;-22,452;0,000;36,540;-30,838;-10,025;-126,586;-24,117;118,106;92,913;-78,757;361,175;383,547;16,291;67,950;197,436;70,340;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,491;28,405;22,508;-6,458;106,569;20,231;-25,901;103,447;-17,560;-117,562;10,104;-47,772;37,361;-9,903;-71,139;10,409;8,642;-43,564;-42,860;67,613;-46,325;-36,316;-107,706;82,664;30,451;-42,006;-0,017;-13,118;89,413;32,438;-0,253;-15,571;0,024;-93,796;-6,151;7,331;3,601;1,659;121,655;0,331;-9,141;1,450;0,237;27,674;0,000;46,174;34,209;8,924;-51,740;-4,467;-0,553;-77,971;37,852;-24,661;-67,785;-16,591;-42,864;29,209;15,652;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,114;-3,904;-0,060;7,149;-0,559;7,639;10,649;0,697;7,011;0,599;1,951;-1,198;1,080;-5,009;-2,219;-0,486;0,861;-0,904;6,163;3,799;4,379;-0,150;5,907;-1,725;-1,243;-0,294;5,318;2,184;1,281;-1,296;-0,583;-1,148;6,233;-0,123;-17,857;-0,060;-0,012;10,896;-0,110;-0,341;-0,042;-0,036;3,675;0,000;-2,576;-1,097;-0,635;-1,402;0,933;-1,124;3,290;2,596;3,745;2,871;1,969;-5,447;6,181;-1,424;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-13,147;1,345;1147,719;101,239;138,350;257,545;5,956;90,637;-48,059;-80,749;25,437;63,694;81,329;47,971;-2,018;104,415;19,225;40,778;-147,466;-134,982;-53,583;-114,391;62,919;232,242;-203,242;116,734;-93,250;-43,444;-95,739;52,433;0,904;202,463;-15,209;101,544;-28,964;-5,892;-60,333;-4,767;-42,518;-13,996;-0,648;122,147;0,000;592,853;-87,935;-42,755;-99,983;-17,153;51,685;-214,151;-123,108;-190,408;145,317;-10,028;116,093;5527,222;241,600;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,509;77,990;106,944;-65,136;81,998;-14,954;89,687;-29,926;-15,049;-57,737;13,347;-38,765;192,288;14,483;79,010;-18,344;-50,500;14,915;108,415;54,616;25,393;-11,228;14,507;38,425;7,611;-38,034;-52,784;477,998;592,633;-6,666;73,214;-5,910;-52,499;-8,278;3,315;-36,691;0,249;-7,651;1,705;-5,112;-33,584;0,000;-63,898;-14,188;-16,324;16,924;49,557;29,233;-49,957;-12,813;-26,217;-33,168;-34,553;-96,350;27,188;9,400;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,662;-4,325;-6,465;23,887;0,790;-23,660;1,616;4,338;2,379;-1,582;-1,757;-6,770;-0,458;5,863;4,481;11,824;2,339;-15,473;10,189;-0,895;6,264;0,861;0,125;0,921;0,779;9,265;-0,704;3,388;0,346;17,523;-0,415;-4,910;-0,203;-0,040;-1,309;-0,372;-1,154;-0,141;-0,121;-2,099;0,000;3,247;-4,989;2,785;1,955;7,303;1,039;-2,165;2,125;-8,978;-2,511;-3,006;-35,727;8,876;-3,317;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-103,351;-18,607;5318,932;-85,313;92,275;-11,603;-62,512;-198,836;-223,205;-167,904;-149,516;16,257;389,941;61,669;164,363;42,023;2101,416;-328,193;1357,572;421,142;-141,403;-70,170;-159,279;926,204;1029,748;77,591;93,007;-92,585;-10,131;8,249;614,297;12,154;-15,209;376,662;31,556;35,594;0,499;-15,021;235,690;0,000;80,461;56,429;71,925;7,858;2035,511;-22,568;1705,015;169,014;362,572;1852,470;54,234;53,006;549,925;-63,485;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,003;-58,824;-7,746;19,297;-5,640;-18,748;-6,273;-9,062;-72,229;22,734;10,091;25,436;-40,025;46,364;-29,706;-44,174;-77,927;-16,409;25,063;20,249;-17,679;11,132;-57,345;34,770;6,976;36,613;-14,148;-52,713;0,462;-14,309;2,938;-1,564;54,648;-1,615;-3,475;-0,113;0,674;-19,186;0,000;26,829;-66,085;-8,544;-12,092;-34,695;-30,392;-49,044;-30,600;-9,591;247,079;-28,208;-124,614;35,901;10,997;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;981,937;72,006;811,628;37,704;-159,023;-63,268;-88,292;-2,614;-74,773;-2,116;-97,013;62,702;56,940;-86,414;72,041;140,375;-10,256;12,363;36,007;-6,486;47,668;-0,635;-62,695;63,630;-40,518;-11,228;228,265;2,798;212,589;-0,295;-3,917;47,513;-4,051;-34,770;1,798;3,935;-45,739;0,000;-15,556;12,058;23,539;77,369;-40,837;-64,905;372,473;-9,626;-45,600;658,612;2,371;58,101;115,688;17,822;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-51,452;663,516;-67,091;-144,574;-98,509;-79,708;-30,008;-119,550;45,205;112,717;427,648;361,253;296,963;-120,546;-86,231;605,198;151,161;9,264;-21,360;71,132;-55,930;-102,140;83,315;-84,129;-46,410;74,069;-53,487;308,427;15,156;-9,405;586,322;-25,578;-20,179;3,968;1,061;177,153;0,000;-50,898;-142,063;37,675;26,891;-212,199;-221,908;785,766;146,322;-214,998;1567,036;-36,748;82,100;192,533;-7,270;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15,102;0,801;6,426;-6,605;-1,493;-22,363;-4,914;-5,965;4,040;30,015;22,932;-1,482;-11,016;28,516;-41,094;-6,598;-5,384;22,842;-0,920;2,743;-27,414;7,964;-13,733;6,756;71,928;-1,991;40,435;-1,564;-0,308;-15,902;-0,467;0,120;0,082;-0,931;-14,199;0,000;-19,395;7,822;-5,360;-0,489;16,859;-9,139;-16,431;14,637;-34,531;-63,587;3,896;-4,166;46,714;-9,904;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,640;-15,077;-83,127;63,089;343,011;-108,097;9,963;-47,380;-22,798;83,431;149,814;17,788;-85,565;127,353;-15,873;20,908;62,729;79,991;97,029;-133,049;257,437;21,343;111,570;395,599;-24,351;136,309;-10,509;-1,955;24,722;-6,633;-26,822;14,698;9,289;-28,743;0,000;-40,675;91,760;8,462;24,359;-21,767;7,596;778,272;-14,731;-207,338;1315,352;542,932;-192,366;-135,270;189,862;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,126;9,797;17,465;-6,103;-8,621;4,272;-1,621;-16,898;37,959;-9,874;4,321;-3,504;-15,999;0,794;-22,242;14,125;-14,003;-8,840;-4,272;-12,892;5,679;5,471;51,345;2,048;37,077;0,392;-0,405;-15,519;-2,527;0,355;-1,435;3,626;7,193;0,000;0,919;21,168;11,580;-6,100;14,954;-22,193;27,115;6,023;8,120;-38,737;22,731;-37,821;-39,536;-0,968;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,984;-19,864;-90,086;32,312;5,783;40,062;28,112;-59,243;15,746;-185,129;-59,208;-58,092;-7,791;65,169;6,898;-17,488;68,468;-4,145;0,388;41,521;-8,734;-75,443;-4,783;-171,107;0,192;0,980;104,496;-3,693;-2,504;-8,960;-1,120;66,962;0,000;-62,018;9,821;-19,874;-44,235;12,092;-29,639;145,499;29,195;-52,881;-103,265;-40,092;25,087;-65,688;-1,802;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,365;-11,171;-43,713;-12,103;-6,981;-33,027;50,986;-113,813;-9,066;27,873;35,115;30,661;-23,855;-20,936;18,564;-14,542;-34,218;-7,676;-48,938;10,504;-126,790;1,031;23,023;-1,606;-2,108;-53,800;-0,862;-1,173;1,594;-2,413;-44,763;0,000;4,747;27,125;16,300;-5,479;-47,031;28,487;1,892;37,468;19,066;-168,513;-47,557;64,245;62,900;17,761;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,927;62,824;17,328;-10,093;-116,964;31,668;32,864;-199,413;-11,554;24,736;-4,180;-9,667;16,911;85,237;-77,816;-30,510;38,125;13,780;18,915;47,867;-3,234;-34,509;-3,555;-1,860;-31,841;-1,295;-4,269;3,184;0,228;-0,816;0,000;-40,721;31,413;-4,121;-26,067;68,678;-32,446;-32,470;-6,698;-115,724;-290,052;27,014;77,546;14,648;25,421;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,299;-33,397;-6,437;27,875;-1,314;171,260;134,640;14,009;83,226;-44,327;82,152;27,530;526,373;-48,457;-21,187;41,834;-37,513;-10,850;-113,417;-32,712;-112,858;-9,301;4,790;-2,398;0,801;24,747;18,179;-2,250;-24,790;0,000;23,137;-90,197;-27,077;-32,714;7,307;4,680;73,799;-296,373;20,077;-28,392;49,697;59,204;31,442;39,165;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,882;-77,750;25,776;12,352;-144,243;-172,084;99,098;9,092;-9,639;-0,087;7,621;-26,909;-7,256;-24,845;14,813;106,400;7,846;-122,822;-5,724;47,281;-1,186;1,888;-122,699;-2,142;-5,796;-0,482;-4,910;10,667;0,000;12,134;29,514;-10,784;-21,807;91,675;12,802;194,836;-31,021;13,875;-171,103;-0,076;114,557;84,502;-4,123;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22,329;-15,681;6,864;26,662;5,395;23,667;32,464;-5,361;-14,165;-9,400;6,039;-14,459;14,256;1,837;2,145;-4,107;-38,066;-2,147;-72,595;1,907;0,842;52,799;0,606;-0,273;-1,144;0,197;17,309;0,000;-10,567;-5,277;-0,481;-3,386;3,406;7,296;7,842;24,557;7,156;-96,544;-6,700;-9,473;-20,541;7,222;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
Router 66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-64,784;44,875;18,332;-4,943;57,747;49,435;36,165;-17,219;-32,065;42,661;-8,814;94,197;24,607;-2,374;3,108;-70,739;-1,533;-96,085;4,418;-2,153;-60,773;-7,291;-14,766;-7,557;4,519;76,739;0,000;-31,373;-58,375;11,928;-19,534;86,506;25,881;177,919;-67,807;-53,827;191,755;45,345;171,696;127,864;-54,661;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
